Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-31,272.0,280.79998779296875,267.3999938964844,270.0,5227198,0,0
2021-04-01,275.20001220703125,286.0,272.20001220703125,285.0,5798932,0,0
2021-04-07,285.79998779296875,287.79998779296875,270.79998779296875,274.79998779296875,5195612,0,0
2021-04-08,270.0,276.3999938964844,268.0,272.3999938964844,3380116,0,0
2021-04-09,273.79998779296875,279.20001220703125,272.3999938964844,276.3999938964844,3325368,0,0
2021-04-12,277.0,278.0,264.0,267.6000061035156,3640294,0,0
2021-04-13,267.79998779296875,268.3999938964844,256.0,259.20001220703125,3602578,0,0
2021-04-14,261.0,273.3999938964844,258.0,260.20001220703125,5673768,0,0
2021-04-15,260.0,261.3999938964844,235.0,240.0,15966745,0,0
2021-04-16,236.8000030517578,244.0,236.8000030517578,242.0,5198280,0,0
2021-04-19,242.0,248.0,236.39999389648438,246.8000030517578,5356299,0,0
2021-04-20,243.0,248.8000030517578,241.0,246.0,3187195,0,0
2021-04-21,240.39999389648438,240.8000030517578,232.39999389648438,237.0,7760005,0,0
2021-04-22,240.8000030517578,246.60000610351562,240.0,245.60000610351562,4918038,0,0
2021-04-23,247.0,257.79998779296875,246.0,256.79998779296875,8040600,0,0
2021-04-26,263.79998779296875,277.3999938964844,262.79998779296875,274.3999938964844,10670317,0,0
2021-04-27,272.6000061035156,278.0,268.79998779296875,274.0,4475189,0,0
2021-04-28,274.0,276.3999938964844,271.20001220703125,273.3999938964844,1748764,0,0
2021-04-29,273.79998779296875,279.20001220703125,271.20001220703125,272.6000061035156,1707758,0,0
2021-04-30,270.0,271.0,258.79998779296875,263.0,3936380,0,0
2021-05-03,263.0,264.3999938964844,253.0,258.79998779296875,2489482,0,0
2021-05-04,257.3999938964844,260.0,255.39999389648438,259.6000061035156,1172317,0,0
2021-05-05,256.0,259.20001220703125,253.1999969482422,257.0,1847660,0,0
2021-05-06,257.6000061035156,261.0,255.1999969482422,258.6000061035156,3411837,0,0
2021-05-07,260.0,260.0,242.1999969482422,244.1999969482422,5671340,0,0
2021-05-10,244.1999969482422,246.0,236.1999969482422,239.8000030517578,4166767,0,0
2021-05-11,229.0,230.8000030517578,220.0,227.1999969482422,9878876,0,0
2021-05-12,236.0,237.60000610351562,232.39999389648438,236.1999969482422,6226367,0,0
2021-05-13,228.60000610351562,229.0,220.0,221.0,5941677,0,0
2021-05-14,220.0,223.0,213.1999969482422,221.8000030517578,5333048,0,0
2021-05-17,225.8000030517578,227.8000030517578,223.0,225.1999969482422,2223662,0,0
2021-05-18,228.0,229.0,225.1999969482422,227.39999389648438,2206291,0,0
2021-05-20,225.60000610351562,228.39999389648438,220.39999389648438,226.8000030517578,4323954,0,0
2021-05-21,231.39999389648438,240.39999389648438,229.0,239.8000030517578,7799573,0,0
2021-05-24,235.1999969482422,235.60000610351562,228.1999969482422,232.1999969482422,3614251,0,0
2021-05-25,222.0,222.0,205.0,205.60000610351562,22334690,0,0
2021-05-26,205.0,207.8000030517578,198.5,204.8000030517578,12732060,0,0
2021-05-27,204.1999969482422,206.39999389648438,200.1999969482422,204.8000030517578,11821037,0,0
2021-05-28,202.60000610351562,207.39999389648438,200.0,200.39999389648438,4358602,0,0
2021-05-31,200.39999389648438,203.0,190.1999969482422,194.3000030517578,9411529,0,0
2021-06-01,194.60000610351562,214.60000610351562,194.60000610351562,212.1999969482422,14516328,0,0
2021-06-02,216.8000030517578,218.8000030517578,208.8000030517578,212.1999969482422,7241773,0,0
2021-06-03,212.1999969482422,216.0,204.39999389648438,206.1999969482422,6740214,0,0
2021-06-04,204.39999389648438,206.39999389648438,200.0,206.39999389648438,7211019,0,0
2021-06-07,206.0,214.60000610351562,200.0,206.8000030517578,5583834,0,0
2021-06-08,206.8000030517578,207.8000030517578,202.39999389648438,205.0,2511399,0,0
2021-06-09,205.0,205.0,200.39999389648438,203.39999389648438,3786222,0,0
2021-06-10,204.0,206.8000030517578,202.0,204.60000610351562,1937800,0,0
2021-06-11,207.0,209.1999969482422,201.60000610351562,208.8000030517578,5637992,0,0
2021-06-15,207.0,208.0,200.39999389648438,205.8000030517578,5027840,0,0
2021-06-16,204.0,205.39999389648438,198.0,201.60000610351562,5832379,0,0
2021-06-17,199.89999389648438,199.89999389648438,188.39999389648438,190.5,9962936,0,0
2021-06-18,192.3000030517578,194.89999389648438,188.1999969482422,192.0,5225783,0,0
2021-06-21,189.5,195.5,189.0,193.1999969482422,4146426,0,0
2021-06-22,193.1999969482422,193.1999969482422,185.6999969482422,187.8000030517578,3838745,0,0
2021-06-23,187.3000030517578,199.89999389648438,187.3000030517578,199.5,13166291,0,0
2021-06-24,200.0,202.1999969482422,189.39999389648438,191.5,5319340,0,0
2021-06-25,197.39999389648438,206.8000030517578,193.89999389648438,206.8000030517578,13243012,0,0
2021-06-28,206.8000030517578,210.0,204.0,205.1999969482422,3574806,0,0
2021-06-29,207.0,211.0,200.60000610351562,202.39999389648438,5927098,0,0
2021-06-30,202.39999389648438,204.0,194.10000610351562,194.8000030517578,5324266,0,0
2021-07-02,194.8000030517578,195.5,180.0,183.1999969482422,11438342,0,0
2021-07-05,182.5,182.8000030517578,170.0,172.39999389648438,11222206,0,0
2021-07-06,172.10000610351562,174.0,167.6999969482422,170.89999389648438,4752819,0,0
2021-07-07,170.0,171.5,163.5,165.10000610351562,5995806,0,0
2021-07-08,164.1999969482422,166.0,158.8000030517578,160.0,9514472,0,0
2021-07-09,155.0,157.3000030517578,148.39999389648438,152.8000030517578,15702183,0,0
2021-07-12,154.0,155.8000030517578,147.1999969482422,149.5,6144895,0,0
2021-07-13,149.0,167.60000610351562,145.0,158.0,14626012,0,0
2021-07-14,157.5,165.3000030517578,154.5,160.39999389648438,6347555,0,0
2021-07-15,160.3000030517578,160.39999389648438,153.3000030517578,154.8000030517578,6508741,0,0
2021-07-16,153.3000030517578,155.39999389648438,149.5,151.0,6722995,0,0
2021-07-19,150.0,150.3000030517578,140.6999969482422,142.3000030517578,8500028,0,0
2021-07-20,139.5,142.0,136.1999969482422,138.8000030517578,6998892,0,0
2021-07-21,139.6999969482422,143.10000610351562,134.1999969482422,135.6999969482422,5166092,0,0
2021-07-22,138.5,145.39999389648438,137.5,145.10000610351562,7346993,0,0
2021-07-23,142.0,143.8000030517578,127.4000015258789,129.5,14476371,0,0
2021-07-26,122.0999984741211,123.0,112.5999984741211,114.0,14966762,0,0
2021-07-27,113.19999694824219,121.9000015258789,105.0,108.9000015258789,15246806,0,0
2021-07-28,110.69999694824219,115.4000015258789,108.80000305175781,114.69999694824219,13745366,0,0
2021-07-29,124.0,128.0,116.5,118.9000015258789,13606303,0,0
2021-07-30,114.9000015258789,114.9000015258789,105.30000305175781,110.0999984741211,8553931,0,0
2021-08-02,109.5,112.5999984741211,105.0,110.80000305175781,4051021,0,0
2021-08-03,110.80000305175781,111.0999984741211,103.30000305175781,107.9000015258789,8402072,0,0
2021-08-04,106.9000015258789,111.5999984741211,102.30000305175781,105.19999694824219,8731902,0,0
2021-08-05,100.0,102.0,88.69999694824219,89.0999984741211,40995401,0,0
2021-08-06,83.5999984741211,88.0,78.5999984741211,84.9000015258789,82653554,0,0
2021-08-09,83.0,91.19999694824219,81.55000305175781,82.5,60177817,0,0
2021-08-10,85.05000305175781,90.3499984741211,84.55000305175781,85.0,43300721,0,0
2021-08-11,85.05000305175781,87.3499984741211,83.0,84.25,18001528,0,0
2021-08-12,84.0,86.55000305175781,83.05000305175781,84.0999984741211,12298100,0,0
2021-08-13,83.0,83.44999694824219,79.05000305175781,80.05000305175781,14681309,0,0
2021-08-16,80.05000305175781,81.69999694824219,73.8499984741211,74.6500015258789,15431338,0,0
2021-08-17,73.0,76.25,70.80000305175781,71.1500015258789,18137629,0,0
2021-08-18,71.1500015258789,73.94999694824219,70.0,70.75,13902785,0,0
2021-08-19,70.0,70.75,65.05000305175781,65.75,17813954,0,0
2021-08-20,65.69999694824219,69.5,64.5,68.05000305175781,44793147,0,0
2021-08-23,70.80000305175781,74.69999694824219,68.05000305175781,69.80000305175781,35466520,0,0
2021-08-24,71.8499984741211,81.5,71.5999984741211,80.3499984741211,48298367,0,0
2021-08-25,83.0,85.55000305175781,74.30000305175781,77.5,41479114,0,0
2021-08-26,76.4000015258789,76.80000305175781,67.80000305175781,70.4000015258789,53044915,0,0
2021-08-27,70.75,73.8499984741211,70.5999984741211,71.44999694824219,21149289,0,0
2021-08-30,71.5,77.9000015258789,71.4000015258789,77.80000305175781,28686267,0,0
2021-08-31,78.19999694824219,86.69999694824219,77.9000015258789,84.5,44209500,0,0
2021-09-01,83.5,88.30000305175781,83.0,83.94999694824219,49031742,0,0
2021-09-02,90.0,93.5,86.80000305175781,88.3499984741211,40913739,0,0
2021-09-03,86.55000305175781,90.1500015258789,84.1500015258789,90.1500015258789,44578986,0,0
2021-09-06,88.5,93.80000305175781,88.0,93.19999694824219,35933165,0,0
2021-09-07,94.0,102.69999694824219,93.80000305175781,101.9000015258789,46379966,0,0
2021-09-08,105.0,105.0,98.0,99.25,25301314,0,0
2021-09-09,95.80000305175781,95.94999694824219,91.19999694824219,92.4000015258789,26185739,0,0
2021-09-10,94.0,98.8499984741211,93.19999694824219,97.44999694824219,17768949,0,0
2021-09-13,95.5999984741211,101.0,94.6500015258789,100.0999984741211,16652940,0,0
2021-09-14,102.0,102.4000015258789,97.30000305175781,97.69999694824219,17959615,0,0
2021-09-15,96.69999694824219,100.9000015258789,92.80000305175781,93.0999984741211,19554086,0,0
2021-09-16,93.5,96.5999984741211,91.44999694824219,94.9000015258789,14487264,0,0
2021-09-17,95.5999984741211,102.0,93.19999694824219,100.80000305175781,93674041,0,0
2021-09-20,98.30000305175781,99.5,94.30000305175781,97.8499984741211,14939942,0,0
2021-09-21,94.5,98.80000305175781,94.5,96.3499984741211,11974207,0,0
2021-09-23,100.0,102.5,95.8499984741211,96.1500015258789,13728592,0,0
2021-09-24,95.25,96.0,85.44999694824219,86.8499984741211,28437303,0,0
2021-09-27,86.8499984741211,86.94999694824219,79.3499984741211,81.4000015258789,25855746,0,0
2021-09-28,81.8499984741211,87.4000015258789,81.8499984741211,86.0,13749602,0,0
2021-09-29,82.5999984741211,84.80000305175781,80.69999694824219,84.5999984741211,10125375,0,0
2021-09-30,82.4000015258789,84.55000305175781,82.0,82.69999694824219,5594922,0,0
2021-10-04,80.9000015258789,83.55000305175781,80.19999694824219,81.0999984741211,6139421,0,0
2021-10-05,80.0,80.94999694824219,77.75,79.3499984741211,7326445,0,0
2021-10-06,80.5,81.80000305175781,78.55000305175781,79.5,8847363,0,0
2021-10-07,81.75,86.80000305175781,80.80000305175781,86.25,15607729,0,0
2021-10-08,88.0,88.8499984741211,82.94999694824219,83.75,11417508,0,0
2021-10-11,84.80000305175781,90.9000015258789,84.19999694824219,88.0,22579024,0,0
2021-10-12,85.6500015258789,86.19999694824219,82.1500015258789,82.75,14031895,0,0
2021-10-15,83.1500015258789,85.44999694824219,83.1500015258789,84.75,9386056,0,0
2021-10-18,84.75,84.75,79.05000305175781,82.19999694824219,18188146,0,0
2021-10-19,83.19999694824219,90.30000305175781,83.19999694824219,90.0,24853129,0,0
2021-10-20,90.94999694824219,95.30000305175781,90.94999694824219,93.8499984741211,46139251,0,0
2021-10-21,93.80000305175781,97.8499984741211,92.25,96.6500015258789,27713845,0,0
2021-10-22,98.30000305175781,104.5,98.19999694824219,102.19999694824219,32098530,0,0
2021-10-25,102.0,110.5,99.30000305175781,108.0,41453541,0,0
2021-10-26,107.0999984741211,110.30000305175781,105.0,108.19999694824219,22124799,0,0
2021-10-27,104.80000305175781,105.30000305175781,101.5,105.19999694824219,17842026,0,0
2021-10-28,106.5999984741211,110.30000305175781,102.4000015258789,103.80000305175781,14148438,0,0
2021-10-29,103.80000305175781,105.0,100.0999984741211,103.5,10679020,0,0
2021-11-01,103.5999984741211,104.19999694824219,98.19999694824219,99.9000015258789,13883438,0,0
2021-11-02,104.5999984741211,107.9000015258789,99.44999694824219,100.0,17731829,0,0
2021-11-03,99.05000305175781,99.94999694824219,91.8499984741211,95.94999694824219,18621234,0,0
2021-11-04,97.25,99.5999984741211,96.05000305175781,96.5999984741211,12307862,0,0
2021-11-05,95.0,98.0999984741211,94.1500015258789,95.25,11091883,0,0
2021-11-08,94.0999984741211,94.5,90.30000305175781,93.3499984741211,13711325,0,0
2021-11-09,93.94999694824219,95.0,90.30000305175781,92.05000305175781,15246076,0,0
2021-11-10,91.19999694824219,94.30000305175781,88.9000015258789,93.25,17371751,0,0
2021-11-11,91.5999984741211,102.80000305175781,91.44999694824219,99.69999694824219,21405730,0,0
2021-11-12,101.9000015258789,103.0,99.0,100.0,16908372,0,0
2021-11-15,100.4000015258789,101.5999984741211,98.05000305175781,99.0,13143362,0,0
2021-11-16,99.0,102.69999694824219,97.5,101.9000015258789,16506139,0,0
2021-11-17,100.5999984741211,102.30000305175781,98.5999984741211,101.19999694824219,11545048,0,0
2021-11-18,98.6500015258789,99.5,97.0,98.44999694824219,12564334,0,0
2021-11-19,93.0,96.75,92.05000305175781,96.30000305175781,20316640,0,0
2021-11-22,95.0,97.94999694824219,93.19999694824219,93.6500015258789,13547157,0,0
2021-11-23,93.05000305175781,95.44999694824219,90.19999694824219,94.75,15938133,0,0
2021-11-24,99.0999984741211,108.80000305175781,99.0999984741211,99.69999694824219,70834825,0,0
2021-11-25,101.0,101.0,96.69999694824219,97.8499984741211,24495070,0,0
2021-11-26,96.80000305175781,98.25,89.94999694824219,90.0,30940329,0,0
2021-11-29,89.5,91.0,84.5999984741211,85.5,29474774,0,0
2021-11-30,86.0,88.80000305175781,83.55000305175781,84.94999694824219,38995539,0,0
2021-12-01,85.94999694824219,89.0999984741211,84.94999694824219,87.4000015258789,21850864,0,0
2021-12-02,86.0,87.5,82.9000015258789,84.25,20605117,0,0
2021-12-03,82.5,83.5,77.0999984741211,81.25,45034388,0,0
2021-12-06,77.19999694824219,81.75,77.19999694824219,79.30000305175781,29493697,0,0
2021-12-07,81.5,84.25,80.3499984741211,84.0,24827534,0,0
2021-12-08,84.25,85.1500015258789,82.80000305175781,84.19999694824219,16304533,0,0
2021-12-09,84.0,87.80000305175781,84.0,85.75,19829572,0,0
2021-12-10,85.30000305175781,88.80000305175781,84.05000305175781,86.30000305175781,26515763,0,0
2021-12-13,89.0,90.1500015258789,86.5999984741211,86.75,18800628,0,0
2021-12-14,85.25,85.5999984741211,82.05000305175781,82.5,12775672,0,0
2021-12-15,82.0,84.25,80.94999694824219,82.0999984741211,10286393,0,0
2021-12-16,81.6500015258789,85.4000015258789,78.75,84.94999694824219,14880762,0,0
2021-12-17,84.75,84.75,80.9000015258789,81.44999694824219,19392328,0,0
2021-12-20,81.44999694824219,83.1500015258789,77.80000305175781,78.1500015258789,14923927,0,0
2021-12-21,77.9000015258789,80.0999984741211,75.0999984741211,78.6500015258789,20619378,0,0
2021-12-22,81.44999694824219,82.9000015258789,77.5,78.69999694824219,16929549,0,0
2021-12-23,78.1500015258789,79.94999694824219,75.55000305175781,75.8499984741211,18119352,0,0
2021-12-24,75.55000305175781,75.55000305175781,75.55000305175781,75.55000305175781,0,0,0
2021-12-28,75.30000305175781,76.0,72.0999984741211,72.5,18038791,0,0
2021-12-29,73.0,73.0,68.19999694824219,68.5,12594621,0,0
2021-12-30,68.0,70.0,67.0999984741211,68.0999984741211,10989516,0,0
2021-12-31,72.05000305175781,72.05000305175781,72.05000305175781,72.05000305175781,0,0,0
2022-01-03,73.19999694824219,76.19999694824219,73.0,74.5999984741211,11151820,0,0
2022-01-04,74.5999984741211,75.19999694824219,72.0999984741211,73.05000305175781,14559005,0,0
2022-01-05,69.4000015258789,71.25,67.19999694824219,67.55000305175781,27058870,0,0
2022-01-06,66.19999694824219,69.0,62.29999923706055,67.94999694824219,28983585,0,0
2022-01-07,69.25,72.25,68.19999694824219,70.75,18719847,0,0
2022-01-10,70.94999694824219,79.3499984741211,70.69999694824219,77.9000015258789,36108979,0,0
2022-01-11,78.05000305175781,81.44999694824219,77.0999984741211,80.5,21117434,0,0
2022-01-12,82.0,86.6500015258789,81.6500015258789,85.6500015258789,33823884,0,0
2022-01-13,86.9000015258789,87.5,82.9000015258789,85.44999694824219,21389694,0,0
2022-01-14,82.0999984741211,89.55000305175781,81.5,89.55000305175781,39206852,0,0
2022-01-17,89.55000305175781,90.6500015258789,84.69999694824219,87.1500015258789,16163159,0,0
2022-01-18,88.9000015258789,90.55000305175781,84.6500015258789,85.55000305175781,22200542,0,0
2022-01-19,85.30000305175781,86.8499984741211,83.1500015258789,83.75,16472028,0,0
2022-01-20,85.3499984741211,90.30000305175781,83.8499984741211,89.44999694824219,41730320,0,0
2022-01-21,87.4000015258789,90.05000305175781,87.0,88.3499984741211,26534932,0,0
2022-01-24,86.19999694824219,86.3499984741211,84.0999984741211,85.25,18395237,0,0
2022-01-25,83.44999694824219,85.19999694824219,82.19999694824219,82.94999694824219,17098854,0,0
2022-01-26,83.44999694824219,89.5,83.44999694824219,86.30000305175781,30674610,0,0
2022-01-27,83.5999984741211,84.55000305175781,80.8499984741211,82.3499984741211,17220499,0,0
2022-01-28,82.44999694824219,83.25,78.80000305175781,82.5,14894119,0,0
2022-01-31,87.80000305175781,87.80000305175781,87.80000305175781,87.80000305175781,0,0,0
2022-02-04,88.80000305175781,90.44999694824219,87.0999984741211,89.6500015258789,19347321,0,0
2022-02-07,88.44999694824219,89.80000305175781,85.80000305175781,89.4000015258789,15373172,0,0
2022-02-08,89.3499984741211,90.5,88.0,89.94999694824219,15305709,0,0
2022-02-09,91.5999984741211,95.55000305175781,91.05000305175781,94.6500015258789,33166335,0,0
2022-02-10,94.3499984741211,97.0,91.55000305175781,94.5,20542752,0,0
2022-02-11,92.80000305175781,95.69999694824219,90.75,92.3499984741211,13735852,0,0
2022-02-14,91.19999694824219,91.69999694824219,88.80000305175781,89.75,9824106,0,0
2022-02-15,89.30000305175781,91.5,89.0,90.5999984741211,8386191,0,0
2022-02-16,93.5,95.80000305175781,92.69999694824219,95.5999984741211,17895721,0,0
2022-02-17,95.55000305175781,99.4000015258789,93.69999694824219,98.80000305175781,22168854,0,0
2022-02-18,97.6500015258789,98.5999984741211,90.0,94.0,24444442,0,0
2022-02-21,92.0,92.80000305175781,85.30000305175781,87.1500015258789,30733385,0,0
2022-02-22,85.30000305175781,90.0,84.30000305175781,89.55000305175781,26770816,0,0
2022-02-23,90.3499984741211,93.9000015258789,87.3499984741211,91.6500015258789,18152233,0,0
2022-02-24,87.8499984741211,89.5999984741211,83.8499984741211,86.5,28325770,0,0
2022-02-25,88.8499984741211,91.5,86.44999694824219,86.6500015258789,23560611,0,0
2022-02-28,88.0,91.05000305175781,87.0,89.55000305175781,23961544,0,0
2022-03-01,90.05000305175781,90.9000015258789,87.6500015258789,88.6500015258789,12161124,0,0
2022-03-02,88.4000015258789,88.8499984741211,80.80000305175781,80.8499984741211,35019807,0,0
2022-03-03,82.55000305175781,82.9000015258789,76.0,79.9000015258789,31373599,0,0
2022-03-04,76.69999694824219,79.1500015258789,73.6500015258789,76.6500015258789,41741171,0,0
2022-03-07,73.80000305175781,77.5,70.9000015258789,75.44999694824219,34989979,0,0
2022-03-08,75.5999984741211,77.5,71.5999984741211,71.9000015258789,35448446,0,0
2022-03-09,72.55000305175781,74.0,68.5,71.94999694824219,32094497,0,0
2022-03-10,76.0,77.5,72.0,73.9000015258789,27235559,0,0
2022-03-11,70.0,72.30000305175781,64.0,69.1500015258789,68209839,0,0
2022-03-14,69.55000305175781,69.55000305175781,69.55000305175781,69.55000305175781,0,0,0
2022-03-15,55.5,63.79999923706055,54.650001525878906,56.150001525878906,75824979,0,0
2022-03-16,60.599998474121094,76.0,59.150001525878906,75.5999984741211,92689506,0,0
2022-03-17,83.0,86.0,74.19999694824219,74.94999694824219,68087389,0,0
2022-03-18,71.8499984741211,78.1500015258789,71.5999984741211,76.4000015258789,35454530,0,0
2022-03-21,79.4000015258789,79.4000015258789,71.0,71.80000305175781,36409427,0,0
2022-03-22,71.5,76.25,70.75,75.44999694824219,23492740,0,0
2022-03-23,78.80000305175781,82.5,77.05000305175781,80.19999694824219,38758219,0,0
2022-03-24,80.0,81.4000015258789,75.94999694824219,76.94999694824219,19865881,0,0
2022-03-25,76.1500015258789,77.9000015258789,70.5999984741211,70.75,26261081,0,0
2022-03-28,71.8499984741211,75.75,69.75,75.05000305175781,24723789,0,0
2022-03-29,75.0,78.80000305175781,73.5999984741211,78.5,25980410,0,0
2022-03-30,85.0,85.0,72.0,73.5999984741211,86476520,0,0
2022-03-31,75.05000305175781,76.30000305175781,73.80000305175781,74.19999694824219,15732464,0,0
2022-04-01,71.4000015258789,73.19999694824219,71.25,73.0999984741211,14761825,0,0
2022-04-04,74.5,79.5999984741211,74.5,79.5,26428551,0,0
2022-04-06,76.0,78.5,74.80000305175781,75.30000305175781,20690332,0,0
2022-04-07,74.19999694824219,76.19999694824219,71.4000015258789,72.0,34234418,0,0
2022-04-08,71.5,72.30000305175781,69.0999984741211,70.25,22699357,0,0
2022-04-11,69.5,69.5,65.05000305175781,65.4000015258789,31223029,0,0
2022-04-12,65.6500015258789,66.80000305175781,57.54999923706055,60.650001525878906,92432865,0,0
2022-04-13,60.400001525878906,64.75,59.5,64.0,31382270,0,0
2022-04-14,65.0,65.9000015258789,62.5,63.70000076293945,23540937,0,0
2022-04-19,61.099998474121094,62.400001525878906,60.20000076293945,61.79999923706055,23594584,0,0
2022-04-20,62.20000076293945,63.70000076293945,61.150001525878906,61.349998474121094,18168849,0,0
2022-04-21,60.099998474121094,61.849998474121094,58.599998474121094,59.79999923706055,23884769,0,0
2022-04-22,58.04999923706055,60.20000076293945,57.599998474121094,59.29999923706055,21764631,0,0
2022-04-25,57.599998474121094,57.95000076293945,54.599998474121094,55.29999923706055,33492486,0,0
2022-04-26,56.20000076293945,60.5,56.20000076293945,58.04999923706055,30314614,0,0
2022-04-27,56.79999923706055,61.75,56.79999923706055,60.95000076293945,29232268,0,0
2022-04-28,62.0,62.54999923706055,59.79999923706055,61.25,18323015,0,0
2022-04-29,60.29999923706055,67.94999694824219,59.099998474121094,66.75,45593460,0,0
2022-05-03,66.25,68.30000305175781,62.900001525878906,66.5,22809721,0,0
2022-05-04,65.5,66.0,62.0,62.650001525878906,18574503,0,0
2022-05-05,64.75,65.44999694824219,63.45000076293945,63.849998474121094,24484217,0,0
2022-05-06,60.849998474121094,62.349998474121094,59.599998474121094,60.099998474121094,19827185,0,0
2022-05-10,55.5,58.79999923706055,53.150001525878906,58.5,41542860,0,0
2022-05-11,57.79999923706055,65.5,56.400001525878906,62.900001525878906,45022123,0,0
2022-05-12,61.0,65.1500015258789,60.75,62.54999923706055,31791121,0,0
2022-05-13,65.4000015258789,68.0,64.0999984741211,67.80000305175781,52844441,0,0
