code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sz002461,2014-12-31,12.500000,13.000000,12.400000,12.810000,0.011050,9591336.000000,122924591.330000,8712872250.000000,8712872250.000000,0.014102,12.872661,2014-09-30,2014-10-21,159.166817,2.368600,4.280268,2.621851,13.602944
sz002461,2014-12-30,13.960000,13.970000,12.610000,12.670000,-0.095646,13333548.000000,172423504.740000,8617649600.000000,8617649600.000000,0.019603,12.731973,2014-09-30,2014-10-21,157.427246,2.342713,4.233488,2.593196,13.454275
sz002461,2014-12-29,14.790000,14.790000,13.990000,14.010000,-0.053378,6899356.000000,99211247.820000,9529066370.000000,9529066370.000000,0.010144,14.078528,2014-09-30,2014-10-21,174.077016,2.590482,4.681229,2.867457,14.877221
sz002461,2014-12-26,14.840000,14.980000,14.730000,14.800000,-0.017264,3078440.000000,45717527.770000,10066394170.000000,10066394170.000000,0.004526,14.872386,2014-09-30,2014-10-21,183.892849,2.736554,4.945194,3.029146,15.716116
sz002461,2014-12-25,15.140000,15.300000,14.600000,15.060000,-0.015686,8415206.000000,125115839.800000,10243236230.000000,10243236230.000000,0.012372,15.133653,2014-09-30,2014-10-21,187.123346,2.784628,5.032067,3.082360,15.992206
sz002461,2014-12-24,14.790000,15.370000,14.410000,15.300000,0.000000,10773736.000000,160413826.090000,10406475050.000000,10406475050.000000,0.015840,15.374823,2014-09-30,2014-10-21,190.105339,2.829004,5.112258,3.131481,16.247057
sz002461,2014-12-23,14.900000,16.560000,14.900000,15.300000,-0.076087,12280876.000000,187438016.940000,10406475050.000000,10406475050.000000,0.018056,15.374823,2014-09-30,2014-10-21,190.105339,2.829004,5.112258,3.131481,16.247057
sz002461,2014-12-22,16.560000,16.560000,16.560000,16.560000,-0.100000,2247400.000000,37216944.000000,11263478880.000000,11263478880.000000,0.003304,16.640985,2014-09-30,2014-10-21,205.761082,3.061981,5.533268,3.389368,17.585051
sz002461,2014-12-19,17.920000,18.490000,17.810000,18.400000,0.017137,6230123.000000,112539522.930000,12514976530.000000,12514976530.000000,0.009160,18.489984,2014-09-30,2014-10-21,228.623424,3.402201,6.148075,3.765964,19.538945
sz002461,2014-12-18,18.000000,18.160000,17.600000,18.090000,0.001107,4564918.000000,81953745.490000,12304126380.000000,12304126380.000000,0.006712,18.178459,2014-09-30,2014-10-21,224.771515,3.344879,6.044491,3.702514,19.209748
