code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sz002576,2014-12-31,18.500000,18.900000,17.200000,18.680000,-0.001070,6145544.000000,110690058.230000,2125148640.000000,3084068000.000000,0.054019,25.041242,2014-09-30,2014-10-21,340.062191,2.877610,-79.478353,3.561877,19.154062
sz002576,2014-12-30,18.420000,19.500000,18.020000,18.700000,0.015201,4606027.000000,87185291.800000,2127423960.000000,3087370000.000000,0.040487,25.068065,2014-09-30,2014-10-21,340.426447,2.880692,-79.563486,3.565692,19.174579
sz002576,2014-12-29,18.150000,18.550000,17.560000,18.420000,-0.004862,2505167.000000,45455201.580000,2095569480.000000,3041142000.000000,0.022020,24.692711,2014-09-30,2014-10-21,335.329109,2.837558,-78.372151,3.512302,18.887471
sz002576,2014-12-26,18.070000,18.720000,18.070000,18.510000,0.005978,3022654.000000,55844646.000000,2105808420.000000,3056001000.000000,0.026569,24.813353,2014-09-30,2014-10-21,336.967445,2.851422,-78.755058,3.529462,18.979750
sz002576,2014-12-25,17.940000,18.850000,17.500000,18.400000,0.025641,2838317.000000,52244485.730000,2093294160.000000,3037840000.000000,0.024949,24.665901,2014-09-30,2014-10-21,334.965024,2.834477,-78.287058,3.508488,18.866964
sz002576,2014-12-24,17.130000,17.940000,17.110000,17.940000,0.050967,1300914.000000,22789865.780000,2040961810.000000,2961894000.000000,0.011435,24.049254,2014-09-30,2014-10-21,326.590907,2.763615,-76.329883,3.420776,18.395290
sz002576,2014-12-23,17.380000,17.800000,16.540000,17.070000,-0.005824,1702653.000000,29242212.140000,1941985400.000000,2818257000.000000,0.014966,22.882977,2014-09-30,2014-10-21,310.752770,2.629593,-72.628240,3.254884,17.503204
sz002576,2014-12-22,17.910000,18.160000,16.250000,17.170000,-0.049280,4074380.000000,70503530.670000,1953362000.000000,2834767000.000000,0.035814,23.017028,2014-09-30,2014-10-21,312.573197,2.644997,-73.053704,3.273952,17.605740
sz002576,2014-12-19,18.450000,18.880000,17.300000,18.060000,-0.032673,3045952.000000,54922873.010000,2054613730.000000,2981706000.000000,0.026774,24.210102,2014-09-30,2014-10-21,328.775241,2.782099,-76.840399,3.443655,18.518323
sz002576,2014-12-18,18.120000,19.300000,17.710000,18.670000,0.038376,2801570.000000,51993416.580000,2124010980.000000,3082417000.000000,0.024626,25.027836,2014-09-30,2014-10-21,339.880144,2.876069,-79.435805,3.559970,19.143809
