code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600378,2014-12-31,13.840000,14.350000,13.700000,14.290000,0.030281,2585288.000000,36379717.000000,4246892140.000000,4246892140.000000,0.008699,50.900486,2014-09-30,2014-10-25,53.104757,6.425486,68.390285,6.030966,14.296987
sh600378,2014-12-30,13.670000,13.880000,13.490000,13.870000,0.001444,2017919.000000,27747458.000000,4122070960.000000,4122070960.000000,0.006790,49.404470,2014-09-30,2014-10-25,51.543954,6.236635,66.380226,5.853710,13.876785
sh600378,2014-12-29,13.890000,14.040000,13.500000,13.850000,-0.012126,1887046.000000,25900310.000000,4116127090.000000,4116127090.000000,0.006350,49.333232,2014-09-30,2014-10-25,51.469632,6.227642,66.284511,5.845270,13.856775
sh600378,2014-12-26,14.150000,14.250000,13.860000,14.020000,-0.016830,2187480.000000,30638594.000000,4166649950.000000,4166649950.000000,0.007360,49.938790,2014-09-30,2014-10-25,52.101414,6.304085,67.098143,5.917019,14.026865
sh600378,2014-12-25,14.050000,14.300000,14.000000,14.260000,0.017844,2613781.000000,37179846.000000,4237976340.000000,4237976340.000000,0.008795,50.793647,2014-09-30,2014-10-25,52.993291,6.411999,68.246735,6.018307,14.266978
sh600378,2014-12-24,13.800000,14.040000,13.750000,14.010000,0.013748,1497020.000000,20807238.000000,4163678020.000000,4163678020.000000,0.005037,49.903175,2014-09-30,2014-10-25,52.064257,6.299589,67.050290,5.912799,14.016862
sh600378,2014-12-23,13.560000,13.850000,13.520000,13.820000,0.006555,2152871.000000,29564250.000000,4107211300.000000,4107211300.000000,0.007244,49.226410,2014-09-30,2014-10-25,51.358184,6.214157,66.140984,5.832613,13.826771
sh600378,2014-12-22,13.820000,13.830000,13.240000,13.730000,-0.004351,2525496.000000,34135856.000000,4080463900.000000,4080463900.000000,0.008498,48.905833,2014-09-30,2014-10-25,51.023724,6.173689,65.710253,5.794629,13.736727
sh600378,2014-12-19,13.630000,13.800000,13.210000,13.790000,0.011739,2990882.000000,40612866.000000,4098295500.000000,4098295500.000000,0.010064,49.119552,2014-09-30,2014-10-25,51.246698,6.200668,65.997408,5.819952,13.796757
sh600378,2014-12-18,13.770000,13.840000,13.600000,13.630000,-0.010885,2019015.000000,27608858.000000,4050744570.000000,4050744570.000000,0.006794,48.549628,2014-09-30,2014-10-25,50.652093,6.128723,65.231653,5.752424,13.636676
sh600378,2014-12-17,14.090000,14.090000,13.690000,13.780000,-0.019915,2322861.000000,32032841.000000,4095323560.000000,4095323560.000000,0.007816,49.083906,2014-09-30,2014-10-25,51.209509,6.196168,65.949514,5.815728,13.786744
sh600378,2014-12-16,14.260000,14.260000,14.010000,14.060000,-0.013333,1670288.000000,23553947.000000,4178537690.000000,4178537690.000000,0.005620,50.081275,2014-09-30,2014-10-25,52.250069,6.322072,67.289586,5.933902,14.066886
sh600378,2014-12-15,14.050000,14.270000,13.890000,14.250000,0.005646,1852864.000000,26120948.000000,4235004410.000000,4235004410.000000,0.006235,50.758031,2014-09-30,2014-10-25,52.956133,6.407503,68.198882,6.014087,14.256975
sh600378,2014-12-12,13.900000,14.200000,13.900000,14.170000,0.021629,2244078.000000,31627467.000000,4211228950.000000,4211228950.000000,0.007551,50.473060,2014-09-30,2014-10-25,52.658821,6.371530,67.815993,5.980323,14.176932
sh600378,2014-12-11,13.990000,14.070000,13.700000,13.870000,-0.016312,2310245.000000,32052770.000000,4122070960.000000,4122070960.000000,0.007774,49.404491,2014-09-30,2014-10-25,51.543977,6.236637,66.380254,5.853713,13.876791
sh600378,2014-12-10,13.660000,14.120000,13.520000,14.100000,0.023222,2553915.000000,35322320.000000,4190425420.000000,4190425420.000000,0.008593,50.223740,2014-09-30,2014-10-25,52.398704,6.340056,67.481004,5.950782,14.106902
sh600378,2014-12-09,14.220000,14.220000,13.510000,13.780000,-0.037709,4542902.000000,63238679.000000,4095323560.000000,4095323560.000000,0.015286,49.083914,2014-09-30,2014-10-25,51.209517,6.196169,65.949524,5.815729,13.786746
sh600378,2014-12-08,14.000000,14.380000,13.950000,14.320000,0.004912,3316720.000000,47325774.000000,4255807940.000000,4255807940.000000,0.011160,51.007350,2014-09-30,2014-10-25,53.216248,6.438976,68.533868,6.043628,14.327003
