code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sz002510,2014-12-31,8.820000,8.850000,8.710000,8.810000,-0.001134,3436479.000000,30195735.240000,2714247140.000000,3625491200.000000,0.011154,18.474347,2014-09-30,2014-10-25,22.506129,2.699676,158.375360,2.222783,8.610216
sz002510,2014-12-30,8.750000,8.970000,8.720000,8.820000,0.003413,4484387.000000,39488881.240000,2717328010.000000,3629606400.000000,0.014556,18.495321,2014-09-30,2014-10-25,22.531680,2.702741,158.555162,2.225307,8.619992
sz002510,2014-12-29,9.300000,9.300000,8.650000,8.790000,-0.056867,12466647.000000,110400202.850000,2708085400.000000,3617260800.000000,0.040465,18.432411,2014-09-30,2014-10-25,22.455041,2.693548,158.015853,2.217738,8.590672
sz002510,2014-12-26,9.380000,9.380000,9.220000,9.320000,-0.002141,4756709.000000,44121872.100000,2871371550.000000,3835366400.000000,0.015439,19.543809,2014-09-30,2014-10-25,23.808986,2.855958,167.543553,2.351458,9.108653
sz002510,2014-12-25,9.390000,9.400000,9.240000,9.340000,-0.004264,4439351.000000,41283250.410000,2877533290.000000,3843596800.000000,0.014409,19.585742,2014-09-30,2014-10-25,23.860071,2.862086,167.903033,2.356503,9.128197
sz002510,2014-12-24,9.100000,9.380000,9.090000,9.380000,0.039911,5342933.000000,49511877.960000,2889856770.000000,3860057600.000000,0.017342,19.669613,2014-09-30,2014-10-25,23.962246,2.874342,168.622037,2.366595,9.167286
sz002510,2014-12-23,9.240000,9.400000,9.020000,9.020000,-0.023810,6782680.000000,62554478.520000,2778945430.000000,3711910400.000000,0.022015,18.914708,2014-09-30,2014-10-25,23.042593,2.764027,162.150451,2.275766,8.815453
sz002510,2014-12-22,10.180000,10.240000,9.210000,9.240000,-0.096774,16760557.000000,158308647.380000,2846724580.000000,3802444800.000000,0.054402,19.376052,2014-09-30,2014-10-25,23.604619,2.831444,166.105421,2.331274,9.030468
sz002510,2014-12-19,10.450000,10.450000,10.170000,10.230000,-0.021989,7418925.000000,76073665.130000,3151730790.000000,4209849600.000000,0.024081,21.452053,2014-09-30,2014-10-25,26.133680,3.134812,183.902391,2.581053,9.998016
sz002510,2014-12-18,10.400000,10.710000,10.260000,10.460000,0.004803,8896784.000000,93303984.570000,3222590810.000000,4304499200.000000,0.028877,21.934368,2014-09-30,2014-10-25,26.721253,3.205293,188.037139,2.639084,10.222805
sz002510,2014-12-17,10.700000,10.750000,10.300000,10.410000,-0.024367,10367111.000000,108621928.510000,3207186460.000000,4283923200.000000,0.033650,21.829521,2014-09-30,2014-10-25,26.593525,3.189972,187.138314,2.626469,10.173940
sz002510,2014-12-16,11.000000,11.000000,10.600000,10.670000,-0.031760,11674392.000000,125662420.550000,3287289100.000000,4390918400.000000,0.037893,22.374726,2014-09-30,2014-10-25,27.257713,3.269643,191.812202,2.692066,10.428040
sz002510,2014-12-15,11.000000,11.140000,10.810000,11.020000,0.007313,10683028.000000,116995646.460000,3395119580.000000,4534950400.000000,0.034675,23.108657,2014-09-30,2014-10-25,28.151815,3.376893,198.103985,2.780371,10.770098
