code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sz002627,2014-12-31,14.350000,14.480000,13.910000,14.250000,-0.013158,2321864.000000,32953075.360000,1854566250.000000,1902375000.000000,0.017841,15.106528,2014-09-30,2014-10-29,30.484647,1.440544,10.272186,2.142643,13.742409
sz002627,2014-12-30,15.300000,15.340000,14.400000,14.440000,-0.055592,2839858.000000,41837025.840000,1879293800.000000,1927740000.000000,0.021821,15.307950,2014-09-30,2014-10-29,30.891113,1.459751,10.409149,2.171211,13.925642
sz002627,2014-12-29,15.730000,15.890000,15.020000,15.290000,-0.025494,1797878.000000,27505260.090000,1989917050.000000,2041215000.000000,0.013814,16.209043,2014-09-30,2014-10-29,32.709499,1.545679,11.021878,2.299019,14.745367
sz002627,2014-12-26,15.710000,15.870000,15.610000,15.690000,-0.004442,1769882.000000,27809884.350000,2041975050.000000,2094615000.000000,0.013599,16.633087,2014-09-30,2014-10-29,33.565211,1.586115,11.310220,2.359163,15.131119
sz002627,2014-12-25,15.650000,15.980000,15.600000,15.760000,0.008317,1693675.000000,26631509.180000,2051085200.000000,2103960000.000000,0.013014,16.707300,2014-09-30,2014-10-29,33.714973,1.593192,11.360685,2.369689,15.198632
sz002627,2014-12-24,15.300000,15.670000,15.300000,15.630000,0.031683,1924960.000000,29902331.940000,2034166350.000000,2086605000.000000,0.014791,16.569492,2014-09-30,2014-10-29,33.436878,1.580051,11.266977,2.350143,15.073267
sz002627,2014-12-23,15.110000,15.760000,14.950000,15.150000,0.002647,2112803.000000,32541171.490000,1971696750.000000,2022525000.000000,0.016234,16.060643,2014-09-30,2014-10-29,32.410031,1.531527,10.920968,2.277970,14.610367
sz002627,2014-12-22,16.320000,16.400000,14.870000,15.110000,-0.085351,4262232.000000,65573685.030000,1966490950.000000,2017185000.000000,0.032750,16.018242,2014-09-30,2014-10-29,32.324468,1.527484,10.892137,2.271956,14.571796
sz002627,2014-12-19,16.290000,16.520000,15.860000,16.520000,0.018496,3533032.000000,57306996.280000,2149995400.000000,2205420000.000000,0.027147,17.512994,2014-09-30,2014-10-29,35.340845,1.670022,11.908543,2.483965,15.931571
sz002627,2014-12-18,16.870000,16.870000,16.200000,16.220000,-0.038530,3627212.000000,59625215.670000,2110951900.000000,2165370000.000000,0.027871,17.194956,2014-09-30,2014-10-29,34.699051,1.639694,11.692282,2.438856,15.642252
sz002627,2014-12-17,16.860000,17.230000,16.510000,16.870000,-0.006478,2838675.000000,47782968.680000,2195546150.000000,2252145000.000000,0.021812,17.884027,2014-09-30,2014-10-29,36.089583,1.705404,12.160839,2.536591,16.269100
sz002627,2014-12-16,17.370000,17.450000,16.960000,16.980000,-0.021889,2046095.000000,34926837.000000,2209862100.000000,2266830000.000000,0.015722,18.000636,2014-09-30,2014-10-29,36.324895,1.716523,12.240131,2.553130,16.375179
sz002627,2014-12-15,17.000000,17.480000,16.870000,17.360000,0.012245,2945305.000000,50720071.700000,2259317200.000000,2317560000.000000,0.022631,18.403469,2014-09-30,2014-10-29,37.137805,1.754937,12.514051,2.610266,16.741636
sz002627,2014-12-12,17.350000,17.980000,17.000000,17.150000,0.015394,6022721.000000,105377982.810000,2231986750.000000,2289525000.000000,0.046277,18.180845,2014-09-30,2014-10-29,36.688553,1.733708,12.362670,2.578690,16.539115
sz002627,2014-12-11,16.210000,16.950000,16.130000,16.890000,0.031136,3390548.000000,56500795.860000,2198149050.000000,2254815000.000000,0.026052,17.905212,2014-09-30,2014-10-29,36.132332,1.707424,12.175244,2.539596,16.288372
sz002627,2014-12-10,15.450000,16.510000,15.450000,16.380000,0.060881,2793893.000000,44726933.010000,2131775100.000000,2186730000.000000,0.021468,17.364549,2014-09-30,2014-10-29,35.041287,1.655867,11.807603,2.462910,15.796531
sz002627,2014-12-09,16.600000,16.600000,15.420000,15.440000,-0.070439,5191370.000000,82745522.700000,2009438800.000000,2061240000.000000,0.039889,16.368046,2014-09-30,2014-10-29,33.030365,1.560841,11.129997,2.321571,14.890012
sz002627,2014-12-08,16.300000,16.640000,16.050000,16.610000,0.012805,2833448.000000,46523591.200000,2161708450.000000,2217435000.000000,0.021771,17.608362,2014-09-30,2014-10-29,35.533295,1.679116,11.973391,2.497492,16.018327
sz002627,2014-12-05,17.460000,17.480000,16.330000,16.400000,-0.064461,4237161.000000,70819833.070000,2134378000.000000,2189400000.000000,0.032557,17.385737,2014-09-30,2014-10-29,35.084044,1.657887,11.822010,2.465916,15.815806
sz002627,2014-12-04,17.680000,17.800000,17.450000,17.530000,-0.008484,3115441.000000,54679666.620000,2281441850.000000,2340255000.000000,0.023938,18.583658,2014-09-30,2014-10-29,37.501423,1.772120,12.636577,2.635823,16.905555
sz002627,2014-12-03,17.760000,17.820000,17.360000,17.680000,-0.009524,2931905.000000,51485524.350000,2300963600.000000,2360280000.000000,0.022528,18.742671,2014-09-30,2014-10-29,37.822307,1.787283,12.744703,2.658377,17.050209
sz002627,2014-12-02,16.990000,18.010000,16.760000,17.850000,0.043250,5573937.000000,97582176.760000,2323088250.000000,2382975000.000000,0.042829,18.922893,2014-09-30,2014-10-29,38.185991,1.804469,12.867250,2.683939,17.214156
sz002627,2014-12-01,17.500000,17.670000,17.030000,17.110000,-0.013833,3122970.000000,53801094.050000,2226780950.000000,2284185000.000000,0.023996,18.138407,2014-09-30,2014-10-29,36.602915,1.729661,12.333813,2.572671,16.500509
sz002627,2014-11-28,16.830000,17.480000,16.710000,17.350000,0.039545,4718622.000000,81159094.980000,2258015750.000000,2316225000.000000,0.036257,18.392835,2014-09-30,2014-10-29,37.116345,1.753923,12.506820,2.608758,16.731962
sz002627,2014-11-27,16.780000,16.950000,16.570000,16.690000,-0.006548,1945463.000000,32453027.170000,2172120050.000000,2228115000.000000,0.014948,17.693159,2014-09-30,2014-10-29,35.704414,1.687202,12.031052,2.509519,16.095467
sz002627,2014-11-26,16.410000,17.150000,16.250000,16.800000,0.021277,3068486.000000,51084353.920000,2186436000.000000,2242800000.000000,0.023577,17.809777,2014-09-30,2014-10-29,35.939747,1.698323,12.110351,2.526060,16.201555
sz002627,2014-11-25,16.310000,16.570000,16.250000,16.450000,0.006732,1827629.000000,30141503.070000,2140885250.000000,2196075000.000000,0.014043,17.438733,2014-09-30,2014-10-29,35.190989,1.662941,11.858047,2.473432,15.864016
sz002627,2014-11-24,16.350000,16.610000,16.280000,16.340000,-0.001833,2647427.000000,43515733.170000,2126569300.000000,2181390000.000000,0.020342,17.322121,2014-09-30,2014-10-29,34.955667,1.651821,11.778752,2.456893,15.757934
sz002627,2014-11-21,15.760000,16.450000,15.730000,16.370000,0.034112,3000098.000000,48695980.890000,2130473650.000000,2185395000.000000,0.023052,17.353931,2014-09-30,2014-10-29,35.019859,1.654854,11.800382,2.461404,15.786871
sz002627,2014-11-20,16.000000,16.000000,15.720000,15.830000,-0.012477,1168190.000000,18503086.510000,2060195350.000000,2113305000.000000,0.008976,16.781481,2014-09-30,2014-10-29,33.864667,1.600266,11.411126,2.380211,15.266114
