code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600289,2014-12-31,9.800000,9.950000,9.730000,9.900000,0.012270,9022414.000000,88925433.000000,5617048970.000000,5617048970.000000,0.015902,72.300818,2014-09-30,2014-10-25,32.843260,4.345071,19.588347,2.977624,9.613562
sh600289,2014-12-30,10.020000,10.150000,9.700000,9.780000,-0.029762,14079554.000000,139300366.000000,5548963530.000000,5548963530.000000,0.024815,71.424440,2014-09-30,2014-10-25,32.445158,4.292403,19.350911,2.941531,9.497033
sh600289,2014-12-29,10.370000,10.380000,10.020000,10.080000,-0.033557,17264385.000000,175020685.000000,5719177130.000000,5719177130.000000,0.030428,73.615381,2014-09-30,2014-10-25,33.440412,4.424073,19.944499,3.031762,9.788354
sh600289,2014-12-26,10.310000,10.470000,10.110000,10.430000,0.012621,19674184.000000,202689801.000000,5917759670.000000,5917759670.000000,0.034676,76.171467,2014-09-30,2014-10-25,34.601535,4.577686,20.637016,3.137032,10.128227
sh600289,2014-12-25,10.190000,10.320000,10.120000,10.300000,0.009804,12169649.000000,124416026.000000,5844000450.000000,5844000450.000000,0.021449,75.222089,2014-09-30,2014-10-25,34.170272,4.520631,20.379802,3.097933,10.001992
sh600289,2014-12-24,10.090000,10.250000,9.920000,10.200000,0.021021,13002683.000000,131456476.000000,5787262580.000000,5787262580.000000,0.022917,74.491771,2014-09-30,2014-10-25,33.838520,4.476741,20.181939,3.067856,9.904885
sh600289,2014-12-23,10.380000,10.520000,9.980000,9.990000,-0.045845,20884619.000000,213364418.000000,5668113050.000000,5668113050.000000,0.036809,72.958119,2014-09-30,2014-10-25,33.141845,4.384573,19.766428,3.004694,9.700961
sh600289,2014-12-22,11.400000,11.580000,10.330000,10.470000,-0.087979,41208404.000000,447340652.000000,5940454820.000000,5940454820.000000,0.072629,76.463592,2014-09-30,2014-10-25,34.734236,4.595242,20.716161,3.149063,10.167070
sh600289,2014-12-19,10.880000,11.560000,10.750000,11.480000,0.049360,48009024.000000,541890459.000000,6513507290.000000,6513507290.000000,0.084615,83.839727,2014-09-30,2014-10-25,38.084908,5.038527,22.714566,3.452840,11.147846
sh600289,2014-12-18,10.900000,11.120000,10.840000,10.940000,0.001832,16442260.000000,180651859.000000,6207122800.000000,6207122800.000000,0.028979,79.896058,2014-09-30,2014-10-25,36.293463,4.801523,21.646113,3.290425,10.623472
sh600289,2014-12-17,11.180000,11.180000,10.820000,10.920000,-0.025000,20591646.000000,226136800.000000,6195775230.000000,6195775230.000000,0.036293,79.749956,2014-09-30,2014-10-25,36.227095,4.792743,21.606530,3.284408,10.604045
sh600289,2014-12-16,11.300000,11.400000,11.100000,11.200000,-0.015817,21194898.000000,237200569.000000,6354641260.000000,6354641260.000000,0.037356,81.794827,2014-09-30,2014-10-25,37.155995,4.915634,22.160544,3.368623,10.875944
sh600289,2014-12-15,11.080000,11.430000,11.000000,11.380000,0.015165,24997547.000000,281756527.000000,6456769420.000000,6456769420.000000,0.044058,83.109368,2014-09-30,2014-10-25,37.753136,4.994634,22.516690,3.422761,11.050733
sh600289,2014-12-12,11.490000,11.560000,11.150000,11.210000,-0.004440,22623025.000000,254739698.000000,6360315050.000000,6360315050.000000,0.039873,81.867842,2014-09-30,2014-10-25,37.189162,4.920022,22.180326,3.371630,10.885652
sh600289,2014-12-11,10.970000,11.300000,10.910000,11.260000,0.026436,36767838.000000,408690127.000000,6388683980.000000,6388683980.000000,0.064803,82.232956,2014-09-30,2014-10-25,37.355019,4.941964,22.279246,3.386667,10.934200
sh600289,2014-12-10,10.610000,11.000000,10.600000,10.970000,0.031015,24245014.000000,264012053.000000,6224144160.000000,6224144160.000000,0.042732,80.115035,2014-09-30,2014-10-25,36.392935,4.814683,21.705441,3.299443,10.652588
sh600289,2014-12-09,11.080000,11.270000,10.540000,10.640000,-0.065026,45754670.000000,501570012.000000,6036909200.000000,6036909200.000000,0.080642,77.705014,2014-09-30,2014-10-25,35.298162,4.669848,21.052497,3.200189,10.332137
sh600289,2014-12-08,11.410000,11.780000,11.320000,11.380000,0.000000,45004158.000000,516270948.000000,6456769420.000000,6456769420.000000,0.079319,83.109278,2014-09-30,2014-10-25,37.753095,4.994629,22.516666,3.422757,11.050721
sh600289,2014-12-05,12.200000,12.280000,11.100000,11.380000,-0.073290,54683106.000000,636336759.000000,6456769420.000000,6456769420.000000,0.096378,83.109278,2014-09-30,2014-10-25,37.753095,4.994629,22.516666,3.422757,11.050721
sh600289,2014-12-04,12.310000,12.460000,12.110000,12.280000,-0.013655,50632438.000000,621687169.000000,6967410240.000000,6967410240.000000,0.089239,89.682077,2014-09-30,2014-10-25,40.738845,5.389635,24.297424,3.693450,11.924681
sh600289,2014-12-03,12.430000,13.080000,12.130000,12.450000,0.000804,75870233.000000,948995498.000000,7063864620.000000,7063864620.000000,0.133721,90.923640,2014-09-30,2014-10-25,41.302835,5.464249,24.633799,3.744583,12.089767
sh600289,2014-12-02,12.510000,12.580000,12.040000,12.440000,0.003226,83278893.000000,1022870007.000000,7058190830.000000,7058190830.000000,0.146778,90.850596,2014-09-30,2014-10-25,41.269655,5.459860,24.614009,3.741574,12.080055
sh600289,2014-12-01,11.800000,12.780000,11.690000,12.400000,0.067126,121984890.000000,1508430399.000000,7035495680.000000,7035495680.000000,0.214997,90.558454,2014-09-30,2014-10-25,41.136947,5.442303,24.534860,3.729543,12.041210
sh600289,2014-11-28,10.860000,11.620000,10.770000,11.620000,0.100379,62477603.000000,712525849.000000,6592940310.000000,6592940310.000000,0.110116,84.862007,2014-09-30,2014-10-25,38.549287,5.099963,22.991530,3.494942,11.283775
sh600289,2014-11-27,10.380000,10.610000,10.340000,10.560000,0.015385,23528686.000000,246734174.000000,5991518900.000000,5991518900.000000,0.041469,77.120708,2014-09-30,2014-10-25,35.032736,4.634733,20.894192,3.176125,10.254444
sh600289,2014-11-26,10.710000,10.800000,10.300000,10.400000,-0.012346,24643400.000000,258706993.000000,5900738310.000000,5900738310.000000,0.043434,75.952183,2014-09-30,2014-10-25,34.501924,4.564508,20.577606,3.128001,10.099070
sh600289,2014-11-25,10.440000,10.700000,10.400000,10.530000,0.009588,26820242.000000,282908759.000000,5974497540.000000,5974497540.000000,0.047270,76.901611,2014-09-30,2014-10-25,34.933210,4.621566,20.834832,3.167102,10.225312
sh600289,2014-11-24,10.320000,10.490000,10.180000,10.430000,0.022549,22328340.000000,230694566.000000,5917759670.000000,5917759670.000000,0.039354,76.171280,2014-09-30,2014-10-25,34.601451,4.577675,20.636965,3.137024,10.128202
sh600289,2014-11-21,10.290000,10.330000,10.140000,10.200000,-0.006816,12613571.000000,128896376.000000,5787262580.000000,5787262580.000000,0.022231,74.491570,2014-09-30,2014-10-25,33.838428,4.476729,20.181884,3.067847,9.904858
sh600289,2014-11-20,10.300000,10.350000,10.170000,10.270000,-0.013449,11201920.000000,114779426.000000,5826979080.000000,5826979080.000000,0.019743,75.002789,2014-09-30,2014-10-25,34.070654,4.507452,20.320388,3.088901,9.972833
sh600289,2014-11-19,10.190000,10.540000,10.120000,10.410000,0.017595,24666132.000000,255764752.000000,5906412100.000000,5906412100.000000,0.043474,76.025253,2014-09-30,2014-10-25,34.535116,4.568899,20.597402,3.131010,10.108786
sh600289,2014-11-18,9.990000,10.250000,9.910000,10.230000,0.020958,16868010.000000,170467948.000000,5804283940.000000,5804283940.000000,0.029730,74.710717,2014-09-30,2014-10-25,33.937978,4.489899,20.241257,3.076873,9.933997
sh600289,2014-11-17,9.840000,10.040000,9.750000,10.020000,0.019329,12621232.000000,125366709.000000,5685134410.000000,5685134410.000000,0.022245,73.177072,2014-09-30,2014-10-25,33.241306,4.397732,19.825749,3.013711,9.730074
sh600289,2014-11-14,9.710000,9.850000,9.570000,9.830000,0.014448,9255851.000000,89691079.000000,5577332460.000000,5577332460.000000,0.016313,71.789454,2014-09-30,2014-10-25,32.610969,4.314340,19.449804,2.956564,9.545568
sh600289,2014-11-13,9.900000,9.960000,9.500000,9.690000,-0.025151,14799173.000000,143570705.000000,5497899450.000000,5497899450.000000,0.026083,70.767012,2014-09-30,2014-10-25,32.146516,4.252894,19.172795,2.914456,9.409618
sh600289,2014-11-12,9.850000,9.980000,9.790000,9.940000,0.015322,8920907.000000,88116556.000000,5639744120.000000,5639744120.000000,0.015723,72.592794,2014-09-30,2014-10-25,32.975893,4.362618,19.667451,2.989648,9.652385
sh600289,2014-11-11,10.200000,10.210000,9.600000,9.790000,-0.035468,21240983.000000,208905697.000000,5554637320.000000,5554637320.000000,0.037437,71.497312,2014-09-30,2014-10-25,32.478261,4.296783,19.370654,2.944532,9.506723
sh600289,2014-11-10,10.290000,10.290000,10.000000,10.150000,-0.005877,13960164.000000,141080769.000000,5758893640.000000,5758893640.000000,0.024605,74.126428,2014-09-30,2014-10-25,33.672559,4.454785,20.082957,3.052809,9.856306
sh600289,2014-11-07,10.450000,10.550000,10.200000,10.210000,-0.025763,18325038.000000,190917439.000000,5792936360.000000,5792936360.000000,0.032298,74.564644,2014-09-30,2014-10-25,33.871623,4.481121,20.201682,3.070857,9.914574
