code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600155,2014-12-31,11.280000,12.080000,11.230000,11.920000,0.062389,9367375.000000,108010104.000000,4917000000.000000,5681102560.000000,0.022709,34.558824,2014-09-30,2014-10-31,7.586158,14.985541,-5.691098,463.650630,11.724927
sh600155,2014-12-30,11.600000,11.830000,11.020000,11.220000,-0.039384,13449707.000000,152291463.000000,4628250000.000000,5347480770.000000,0.032605,32.529351,2014-09-30,2014-10-31,7.140660,14.105512,-5.356887,436.422656,11.036378
sh600155,2014-12-29,11.770000,12.120000,11.600000,11.680000,-0.009330,14377742.000000,170460559.000000,4818000000.000000,5566717950.000000,0.034855,33.863012,2014-09-30,2014-10-31,7.433417,14.683820,-5.576513,454.315415,11.488855
sh600155,2014-12-26,11.210000,12.330000,11.210000,11.790000,0.051740,25054662.000000,298108685.000000,4863375000.000000,5619144230.000000,0.060739,34.181929,2014-09-30,2014-10-31,7.503424,14.822110,-5.629032,458.594098,11.597056
sh600155,2014-12-25,10.320000,11.210000,10.320000,11.210000,0.100098,6150931.000000,67781912.000000,4624125000.000000,5342714740.000000,0.014911,32.500360,2014-09-30,2014-10-31,7.134296,14.092942,-5.352113,436.033713,11.026542
sh600155,2014-12-24,9.880000,10.210000,9.870000,10.190000,0.021042,6617442.000000,66849276.000000,4203375000.000000,4856580130.000000,0.016042,29.543150,2014-09-30,2014-10-31,6.485146,12.810624,-4.865124,396.358973,10.023236
sh600155,2014-12-23,10.410000,10.520000,9.700000,9.980000,-0.038536,16888903.000000,170278411.000000,4116750000.000000,4756493590.000000,0.040943,28.934314,2014-09-30,2014-10-31,6.351498,12.546618,-4.764862,388.190665,9.816674
sh600155,2014-12-22,11.340000,11.470000,10.350000,10.380000,-0.083848,14145864.000000,153036077.000000,4281750000.000000,4947134610.000000,0.034293,30.094017,2014-09-30,2014-10-31,6.606069,13.049493,-4.955840,403.749558,10.210132
sh600155,2014-12-19,11.200000,11.600000,11.130000,11.330000,0.005324,10977786.000000,124965589.000000,4673625000.000000,4673625000.000000,0.026613,32.848280,2014-09-30,2014-10-31,7.210669,14.243808,-5.409408,440.701497,11.144583
sh600155,2014-12-18,11.530000,11.700000,11.130000,11.270000,-0.027610,16835749.000000,192369144.000000,4648875000.000000,4648875000.000000,0.040814,32.674322,2014-09-30,2014-10-31,7.172483,14.168375,-5.380761,438.367628,11.085563
sh600155,2014-12-17,11.500000,11.790000,11.210000,11.590000,0.005204,14637444.000000,168422441.000000,4780875000.000000,4780875000.000000,0.035485,33.602075,2014-09-30,2014-10-31,7.376138,14.570672,-5.533542,450.814619,11.400326
sh600155,2014-12-16,11.850000,11.950000,11.500000,11.530000,-0.008598,18038198.000000,210776751.000000,4756125000.000000,4756125000.000000,0.043729,33.428115,2014-09-30,2014-10-31,7.337951,14.495238,-5.504895,448.480726,11.341306
sh600155,2014-12-15,12.280000,12.280000,11.380000,11.630000,-0.053702,25502756.000000,298017695.000000,4797375000.000000,4797375000.000000,0.061825,33.718023,2014-09-30,2014-10-31,7.401590,14.620949,-5.552636,452.370205,11.439664
sh600155,2014-12-12,12.590000,12.600000,12.200000,12.290000,0.008203,19280750.000000,238468089.000000,5069625000.000000,5069625000.000000,0.046741,35.631506,2014-09-30,2014-10-31,7.821627,15.450682,-5.867746,478.042017,12.088860
sh600155,2014-12-11,12.250000,12.780000,12.160000,12.190000,0.002467,20334703.000000,251948107.000000,5028375000.000000,5028375000.000000,0.049296,35.341599,2014-09-30,2014-10-31,7.757989,15.324971,-5.820004,474.152544,11.990502
sh600155,2014-12-10,11.880000,12.250000,11.410000,12.160000,0.043777,20330057.000000,243625595.000000,5016000000.000000,5016000000.000000,0.049285,35.254626,2014-09-30,2014-10-31,7.738897,15.287257,-5.805682,472.985688,11.960994
sh600155,2014-12-09,12.300000,13.190000,11.360000,11.650000,-0.076862,41672543.000000,517450785.000000,4805625000.000000,4805625000.000000,0.101024,33.776013,2014-09-30,2014-10-31,7.414320,14.646095,-5.562186,453.148219,11.459339
sh600155,2014-12-08,11.690000,12.750000,11.100000,12.620000,0.054302,55472005.000000,671219534.000000,5205750000.000000,5205750000.000000,0.134478,36.588260,2014-09-30,2014-10-31,8.031649,15.865554,-6.025303,490.878090,12.413462
sh600155,2014-12-05,11.650000,12.500000,10.650000,11.970000,0.027468,47325791.000000,545953293.000000,4937625000.000000,4937625000.000000,0.114729,34.703776,2014-09-30,2014-10-31,7.617977,15.048396,-5.714969,465.595333,11.774105
sh600155,2014-12-04,11.650000,11.920000,11.460000,11.650000,-0.003422,30796675.000000,359411459.000000,4805625000.000000,4805625000.000000,0.074659,33.776016,2014-09-30,2014-10-31,7.414321,14.646097,-5.562187,453.148256,11.459340
