code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600163,2014-12-31,5.110000,5.220000,5.110000,5.210000,0.021569,7296414.000000,37747711.000000,3758597990.000000,3758597990.000000,0.010114,12.254554,2014-09-30,2014-10-28,-4.769718,3.172030,-140.189332,12.719780,5.113376
sh600163,2014-12-30,5.190000,5.290000,5.080000,5.100000,-0.019231,10769362.000000,55733940.000000,3679241800.000000,3679241800.000000,0.014928,11.995816,2014-09-30,2014-10-28,-4.669012,3.105057,-137.229430,12.451219,5.005414
sh600163,2014-12-29,5.400000,5.410000,5.190000,5.200000,-0.037037,15447834.000000,81035778.000000,3751383790.000000,3751383790.000000,0.021413,12.231031,2014-09-30,2014-10-28,-4.760562,3.165942,-139.920236,12.695364,5.103561
sh600163,2014-12-26,5.480000,5.530000,5.360000,5.400000,-0.019964,14350460.000000,77702922.000000,3895667780.000000,3895667780.000000,0.019892,12.701455,2014-09-30,2014-10-28,-4.943661,3.287708,-145.301778,13.183647,5.299852
sh600163,2014-12-25,5.590000,5.660000,5.430000,5.510000,-0.012545,16357807.000000,90205014.000000,3975023980.000000,3975023980.000000,0.022674,12.960192,2014-09-30,2014-10-28,-5.044367,3.354681,-148.261674,13.452206,5.407813
sh600163,2014-12-24,5.250000,5.680000,5.230000,5.580000,0.068966,25282878.000000,139668159.000000,4025523380.000000,4025523380.000000,0.035046,13.124843,2014-09-30,2014-10-28,-5.108452,3.397300,-150.145246,13.623108,5.476516
sh600163,2014-12-23,5.110000,5.280000,5.080000,5.220000,0.013592,10708786.000000,55880698.000000,3765812190.000000,3765812190.000000,0.014844,12.278074,2014-09-30,2014-10-28,-4.778872,3.178118,-140.458393,12.744192,5.123190
sh600163,2014-12-22,5.400000,5.440000,5.060000,5.150000,-0.049815,17169455.000000,88816188.000000,3715312790.000000,3715312790.000000,0.023800,12.113428,2014-09-30,2014-10-28,-4.714789,3.135501,-138.574883,12.573296,5.054490
sh600163,2014-12-19,5.500000,5.580000,5.360000,5.420000,-0.023423,14355865.000000,77950667.000000,3910096180.000000,3910096180.000000,0.019899,12.748494,2014-09-30,2014-10-28,-4.961969,3.299884,-145.839897,13.232472,5.319479
sh600163,2014-12-18,5.480000,5.650000,5.380000,5.550000,0.014625,19161698.000000,104973130.000000,4003880780.000000,4003880780.000000,0.026561,13.054264,2014-09-30,2014-10-28,-5.080981,3.379031,-149.337837,13.549850,5.447066
sh600163,2014-12-17,5.710000,5.710000,5.420000,5.470000,-0.042032,25719647.000000,142386456.000000,3946167180.000000,3946167180.000000,0.035651,12.866098,2014-09-30,2014-10-28,-5.007743,3.330325,-147.185253,13.354540,5.368551
sh600163,2014-12-16,5.700000,5.750000,5.630000,5.710000,0.003515,16454869.000000,93718339.000000,4119307970.000000,4119307970.000000,0.022809,13.430613,2014-09-30,2014-10-28,-5.227464,3.476447,-153.643183,13.940486,5.604103
sh600163,2014-12-15,5.720000,5.730000,5.600000,5.690000,-0.006981,15503802.000000,87662805.000000,4104879570.000000,4104879570.000000,0.021491,13.383570,2014-09-30,2014-10-28,-5.209154,3.464270,-153.105019,13.891657,5.584473
sh600163,2014-12-12,5.840000,5.880000,5.620000,5.730000,-0.018836,19879864.000000,113623928.000000,4133736370.000000,4133736370.000000,0.027557,13.477657,2014-09-30,2014-10-28,-5.245774,3.488625,-154.181359,13.989316,5.623733
sh600163,2014-12-11,5.640000,5.970000,5.550000,5.840000,0.026362,29886261.000000,173720579.000000,4213092570.000000,4213092570.000000,0.041427,13.736396,2014-09-30,2014-10-28,-5.346481,3.555598,-157.141272,14.257878,5.731695
sh600163,2014-12-10,5.520000,5.770000,5.410000,5.690000,-0.013865,43925466.000000,244615011.000000,4104879570.000000,4104879570.000000,0.060888,13.383578,2014-09-30,2014-10-28,-5.209157,3.464273,-153.105115,13.891666,5.584477
sh600163,2014-12-09,6.740000,6.740000,5.720000,5.770000,-0.058728,107301896.000000,674805495.000000,4162593170.000000,4162593170.000000,0.148737,13.571751,2014-09-30,2014-10-28,-5.282397,3.512980,-155.257764,14.086982,5.662994
sh600163,2014-12-08,6.130000,6.130000,6.130000,6.130000,0.100539,770080.000000,4720590.000000,4422304350.000000,4422304350.000000,0.001067,14.418521,2014-09-30,2014-10-28,-5.611978,3.732163,-164.944633,14.965899,6.016321
sh600163,2014-12-05,5.570000,5.570000,5.570000,5.570000,0.100791,692570.000000,3857615.000000,4018309180.000000,4018309180.000000,0.000960,13.101327,2014-09-30,2014-10-28,-5.099299,3.391213,-149.876227,13.598699,5.466704
sh600163,2014-12-04,5.060000,5.060000,5.060000,5.060000,0.100000,461553.000000,2335458.000000,3650385000.000000,3650385000.000000,0.000640,11.901739,2014-09-30,2014-10-28,-4.632395,3.080706,-136.153209,12.353571,4.966160
sh600163,2014-12-03,4.600000,4.600000,4.600000,4.600000,0.100478,388484.000000,1787026.000000,3318531820.000000,3318531820.000000,0.000538,10.819763,2014-09-30,2014-10-28,-4.211268,2.800642,-123.775644,11.230519,4.514690
sh600163,2014-12-02,4.180000,4.180000,4.180000,4.180000,0.100000,197519.000000,825629.000000,3015535430.000000,3015535430.000000,0.000274,9.831876,2014-09-30,2014-10-28,-3.826763,2.544932,-112.474438,10.205128,4.102481
sh600163,2014-07-02,3.780000,3.830000,3.730000,3.800000,0.005291,5978315.000000,22600617.000000,2741395850.000000,2741395850.000000,0.008287,8.938069,2014-03-31,2014-04-26,-3.699025,2.079675,-12.951907,5.182718,3.729529
sh600163,2014-07-01,3.800000,3.810000,3.710000,3.780000,-0.005263,7183295.000000,27003850.000000,2726967450.000000,2726967450.000000,0.009957,8.891026,2014-03-31,2014-04-26,-3.679556,2.068729,-12.883739,5.155440,3.709899
sh600163,2014-06-30,3.740000,3.820000,3.710000,3.800000,0.005291,8763541.000000,33040615.000000,2741395850.000000,2741395850.000000,0.012148,8.938067,2014-03-31,2014-04-26,-3.699024,2.079674,-12.951905,5.182717,3.729528
sh600163,2014-06-27,3.630000,3.950000,3.590000,3.780000,0.044199,17014086.000000,64882289.000000,2726967450.000000,2726967450.000000,0.023584,8.891025,2014-03-31,2014-04-26,-3.679556,2.068729,-12.883737,5.155439,3.709899
sh600163,2014-06-26,3.610000,3.650000,3.570000,3.620000,0.002770,3764237.000000,13634872.000000,2611540260.000000,2611540260.000000,0.005218,8.514684,2014-03-31,2014-04-26,-3.523807,1.981163,-12.338392,4.937219,3.552866
sh600163,2014-06-25,3.630000,3.630000,3.580000,3.610000,-0.002762,1753567.000000,6312280.000000,2604326060.000000,2604326060.000000,0.002431,8.491164,2014-03-31,2014-04-26,-3.514073,1.975691,-12.304309,4.923581,3.543051
sh600163,2014-06-24,3.590000,3.650000,3.570000,3.620000,0.008357,3110278.000000,11233509.000000,2611540260.000000,2611540260.000000,0.004311,8.514681,2014-03-31,2014-04-26,-3.523806,1.981163,-12.338388,4.937217,3.552865
sh600163,2014-06-23,3.540000,3.610000,3.540000,3.590000,0.014124,2929312.000000,10483917.000000,2589897660.000000,2589897660.000000,0.004060,8.444114,2014-03-31,2014-04-26,-3.494601,1.964743,-12.236131,4.896299,3.523419
sh600163,2014-06-20,3.520000,3.560000,3.500000,3.540000,0.008547,2807305.000000,9901821.000000,2553826660.000000,2553826660.000000,0.003891,8.326510,2014-03-31,2014-04-26,-3.445931,1.937380,-12.065715,4.828107,3.474348
sh600163,2014-06-19,3.630000,3.650000,3.470000,3.510000,-0.035714,5349755.000000,19045544.000000,2532184060.000000,2532184060.000000,0.007416,8.255947,2014-03-31,2014-04-26,-3.416728,1.920961,-11.963463,4.787191,3.444904
sh600163,2014-06-18,3.650000,3.680000,3.610000,3.640000,0.000000,5534546.000000,20158910.000000,2625968650.000000,2625968650.000000,0.007672,8.561720,2014-03-31,2014-04-26,-3.543273,1.992107,-12.406550,4.964493,3.572492
sh600163,2014-06-17,3.510000,3.690000,3.510000,3.640000,0.031161,10342267.000000,37553833.000000,2625968650.000000,2625968650.000000,0.014336,8.561720,2014-03-31,2014-04-26,-3.543273,1.992107,-12.406550,4.964493,3.572492
sh600163,2014-06-16,3.550000,3.560000,3.510000,3.530000,-0.008427,3599601.000000,12705127.000000,2546612460.000000,2546612460.000000,0.004990,8.302990,2014-03-31,2014-04-26,-3.436197,1.931907,-12.031633,4.814469,3.464534
sh600163,2014-06-13,3.520000,3.580000,3.490000,3.560000,0.011364,4052822.000000,14337695.000000,2568255060.000000,2568255060.000000,0.005618,8.373554,2014-03-31,2014-04-26,-3.465400,1.948326,-12.133885,4.855385,3.493977
sh600163,2014-06-12,3.480000,3.540000,3.450000,3.520000,0.008596,4098961.000000,14367425.000000,2539398260.000000,2539398260.000000,0.005682,8.279467,2014-03-31,2014-04-26,-3.426462,1.926434,-11.997545,4.800829,3.454718
sh600163,2014-06-11,3.460000,3.500000,3.440000,3.490000,0.005764,2748422.000000,9528558.000000,2517755660.000000,2517755660.000000,0.003810,8.208903,2014-03-31,2014-04-26,-3.397259,1.910015,-11.895293,4.759912,3.425274
