code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sz002201,2014-12-31,7.840000,8.080000,7.800000,8.070000,0.029337,1873029.000000,14848266.500000,1756567480.000000,1843898160.000000,0.008605,23.264004,2014-09-30,2014-10-30,1779.101974,2.072207,15.738094,3.332000,8.066816
sz002201,2014-12-30,7.910000,8.060000,7.800000,7.840000,-0.005076,2138675.000000,16987141.450000,1706504220.000000,1791345920.000000,0.009825,22.600959,2014-09-30,2014-10-30,1728.396020,2.013147,15.289544,3.237035,7.836905
sz002201,2014-12-29,8.140000,8.220000,7.860000,7.880000,-0.030750,2900407.000000,23312842.810000,1715210880.000000,1800485440.000000,0.013325,22.716267,2014-09-30,2014-10-30,1737.214119,2.023418,15.367550,3.253550,7.876888
sz002201,2014-12-26,8.100000,8.250000,8.030000,8.130000,0.012453,3214489.000000,26264007.560000,1769627470.000000,1857607440.000000,0.014768,23.436953,2014-09-30,2014-10-30,1792.328211,2.087612,15.855094,3.356770,8.126786
sz002201,2014-12-25,7.990000,8.070000,7.900000,8.030000,0.007528,2858023.000000,22851996.880000,1747860830.000000,1834758640.000000,0.013130,23.148683,2014-09-30,2014-10-30,1770.282878,2.061935,15.660079,3.315483,8.026828
sz002201,2014-12-24,7.690000,8.220000,7.690000,7.970000,0.044561,6055549.000000,47974219.970000,1734800850.000000,1821049360.000000,0.027820,22.975722,2014-09-30,2014-10-30,1757.055763,2.046529,15.543071,3.290710,7.966854
sz002201,2014-12-23,8.200000,8.300000,7.570000,7.630000,-0.092747,8814286.000000,69449619.550000,1660794290.000000,1743363440.000000,0.040494,21.995577,2014-09-30,2014-10-30,1682.099717,1.959224,14.880003,3.150329,7.626988
sz002201,2014-12-22,8.410000,8.600000,8.410000,8.410000,-0.099572,11982437.000000,100867134.060000,1830574050.000000,1921584080.000000,0.055050,24.244149,2014-09-30,2014-10-30,1854.058038,2.159512,16.401162,3.472381,8.406682
sz002201,2014-12-19,9.660000,9.660000,9.120000,9.340000,-0.026069,2264477.000000,21218441.900000,2033003760.000000,2134077920.000000,0.010403,26.925139,2014-09-30,2014-10-30,2059.085277,2.398317,18.214851,3.856368,9.336318
sz002201,2014-12-18,9.700000,9.760000,9.560000,9.590000,-0.011340,1509154.000000,14586030.150000,2087420340.000000,2191199920.000000,0.006933,27.645838,2014-09-30,2014-10-30,2114.200366,2.462512,18.702404,3.959590,9.586221
sz002201,2014-12-17,9.930000,9.980000,9.690000,9.700000,-0.027081,1948447.000000,19071142.250000,2111363640.000000,2216333600.000000,0.008952,27.962938,2014-09-30,2014-10-30,2138.450394,2.490757,18.916922,4.005007,9.696176
sz002201,2014-12-16,10.120000,10.160000,9.900000,9.970000,-0.012871,2059125.000000,20566013.250000,2170133560.000000,2278025360.000000,0.009460,28.741280,2014-09-30,2014-10-30,2197.973720,2.560087,19.443470,4.116486,9.966067
sz002201,2014-12-15,10.190000,10.190000,9.940000,10.100000,0.000000,2097629.000000,21072089.860000,2198430190.000000,2307728800.000000,0.009637,29.116033,2014-09-30,2014-10-30,2226.632710,2.593468,19.696990,4.170160,10.096013
sz002201,2014-12-12,9.710000,10.430000,9.710000,10.100000,0.041237,4642701.000000,47066956.170000,2198430190.000000,2307728800.000000,0.021329,29.116033,2014-09-30,2014-10-30,2226.632710,2.593468,19.696990,4.170160,10.096013
sz002201,2014-12-11,9.600000,9.700000,9.540000,9.700000,0.002066,2371490.000000,22767651.520000,2111363640.000000,2216333600.000000,0.010895,27.962926,2014-09-30,2014-10-30,2138.449469,2.490756,18.916913,4.005005,9.696172
sz002201,2014-12-10,9.410000,9.700000,9.410000,9.680000,0.021097,2198121.000000,21100531.430000,2107010320.000000,2211763840.000000,0.010099,27.905273,2014-09-30,2014-10-30,2134.040541,2.485621,18.877912,3.996748,9.676181
sz002201,2014-12-09,9.730000,9.900000,9.480000,9.480000,-0.035605,4966572.000000,48212776.550000,2063477050.000000,2166066240.000000,0.022817,27.328719,2014-09-30,2014-10-30,2089.948890,2.434265,18.487873,3.914171,9.476260
sz002201,2014-12-08,10.050000,10.200000,9.780000,9.830000,-0.020916,4813711.000000,47447599.030000,2139660270.000000,2246037040.000000,0.022115,28.337683,2014-09-30,2014-10-30,2167.108798,2.524137,19.170436,4.058680,9.826119
sz002201,2014-12-05,10.240000,10.350000,9.750000,10.040000,-0.019531,5334181.000000,53999278.980000,2185370200.000000,2294019520.000000,0.024506,28.943056,2014-09-30,2014-10-30,2213.404364,2.578060,19.579971,4.145385,10.036033
sz002201,2014-12-04,10.330000,10.330000,10.190000,10.240000,-0.010628,4309849.000000,44171831.600000,2228903480.000000,2339717120.000000,0.019800,29.519603,2014-09-30,2014-10-30,2257.495509,2.629415,19.970005,4.227961,10.235951
sz002201,2014-12-03,10.430000,10.440000,10.150000,10.350000,-0.008621,3705471.000000,37955061.520000,2252846770.000000,2364850800.000000,0.017024,29.836708,2014-09-30,2014-10-30,2281.745904,2.657661,20.184526,4.273379,10.345907
sz002201,2014-12-02,10.190000,10.490000,10.160000,10.440000,0.023529,4141836.000000,42816062.260000,2272436750.000000,2385414720.000000,0.019028,30.096167,2014-09-30,2014-10-30,2301.587894,2.680772,20.360050,4.310540,10.435875
sz002201,2014-12-01,10.020000,10.200000,9.960000,10.200000,0.009901,3500176.000000,35309596.910000,2220196820.000000,2330577600.000000,0.016080,29.404313,2014-09-30,2014-10-30,2248.678732,2.619146,19.892011,4.211449,10.195974
