code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600273,2014-12-31,9.180000,9.180000,8.590000,8.940000,-0.018661,12774209.000000,113213448.000000,2816100000.000000,11678190230.000000,0.040553,12.791932,2014-09-30,2014-10-31,28.245554,3.966062,46.472703,5.059368,9.162994
sh600273,2014-12-30,9.180000,9.540000,9.050000,9.110000,-0.014069,12953678.000000,119963971.000000,2869650000.000000,11900258730.000000,0.041123,13.035182,2014-09-30,2014-10-31,28.782667,4.041480,47.356421,5.155577,9.337236
sh600273,2014-12-29,9.950000,9.950000,9.240000,9.240000,-0.100292,26147556.000000,247589709.000000,2910600000.000000,12070075810.000000,0.083008,13.221191,2014-09-30,2014-10-31,29.193389,4.099151,48.032186,5.229146,9.470476
sh600273,2014-12-18,10.150000,10.520000,10.070000,10.270000,0.028028,27116495.000000,278640542.000000,3235050000.000000,13415549630.000000,0.086084,14.694980,2014-09-30,2014-10-31,32.447626,4.556091,53.386416,5.812047,10.526166
sh600273,2014-12-17,9.740000,10.200000,9.610000,9.990000,0.030960,27337965.000000,269967321.000000,3146850000.000000,13049789760.000000,0.086787,14.294338,2014-09-30,2014-10-31,31.562979,4.431874,51.930897,5.653589,10.239182
sh600273,2014-12-16,9.750000,9.860000,9.580000,9.690000,-0.009202,16511498.000000,160132378.000000,3052350000.000000,12657904180.000000,0.052417,13.865075,2014-09-30,2014-10-31,30.615135,4.298784,50.371398,5.483810,9.931697
sh600273,2014-12-15,9.580000,9.860000,9.510000,9.780000,0.034921,26324328.000000,255881043.000000,3080700000.000000,12200210250.000000,0.083569,13.993847,2014-09-30,2014-10-31,30.899472,4.338709,50.839221,5.534741,10.023937
sh600273,2014-12-12,9.200000,9.500000,9.200000,9.450000,0.023835,23391811.000000,218595017.000000,2976750000.000000,11788546720.000000,0.074260,13.521657,2014-09-30,2014-10-31,29.856841,4.192309,49.123770,5.347984,9.685703
sh600273,2014-12-11,8.860000,9.380000,8.820000,9.230000,0.038245,26736559.000000,245804962.000000,2907450000.000000,11514104360.000000,0.084878,13.206871,2014-09-30,2014-10-31,29.161770,4.094712,47.980162,5.223482,9.460218
sh600273,2014-12-10,8.720000,8.930000,8.480000,8.890000,0.018328,12676427.000000,111385775.000000,2800350000.000000,11089966170.000000,0.040243,12.720380,2014-09-30,2014-10-31,28.087561,3.943878,46.212756,5.031069,9.111740
