code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh601700,2014-12-31,14.140000,14.230000,13.580000,13.700000,-0.030432,4673575.000000,64616660.000000,6094554600.000000,6210826500.000000,0.010506,29.495385,2014-09-30,2014-10-28,28.257472,2.583473,19.917992,2.212126,5.448071
sh601700,2014-12-30,14.690000,14.750000,14.050000,14.130000,-0.034836,4204635.000000,60416529.000000,6285843540.000000,6405764850.000000,0.009452,30.421162,2014-09-30,2014-10-28,29.144394,2.664561,20.543162,2.281559,5.619070
sh601700,2014-12-29,14.930000,15.010000,14.500000,14.640000,-0.024650,3688120.000000,54300702.000000,6512721120.000000,6636970800.000000,0.008291,31.519163,2014-09-30,2014-10-28,30.196313,2.760733,21.284633,2.363908,5.821881
sh601700,2014-12-26,14.950000,15.140000,14.920000,15.010000,0.002672,1980719.000000,29729516.000000,6677318580.000000,6804708450.000000,0.004452,32.315746,2014-09-30,2014-10-28,30.959463,2.830505,21.822560,2.423651,5.969018
sh601700,2014-12-25,14.870000,15.160000,14.860000,14.970000,0.008081,1751027.000000,26265988.000000,6659524260.000000,6786574650.000000,0.003936,32.229629,2014-09-30,2014-10-28,30.876960,2.822963,21.764405,2.417192,5.953111
sh601700,2014-12-24,14.920000,14.930000,14.700000,14.850000,0.008832,1561002.000000,23115366.000000,6606141300.000000,6732173250.000000,0.003509,31.971269,2014-09-30,2014-10-28,30.629444,2.800333,21.589937,2.397816,5.905390
sh601700,2014-12-23,14.500000,15.100000,14.410000,14.720000,0.006152,2251283.000000,33351031.000000,6548309760.000000,6673238400.000000,0.005061,31.691371,2014-09-30,2014-10-28,30.361293,2.775817,21.400924,2.376823,5.853690
sh601700,2014-12-22,15.380000,15.380000,14.610000,14.630000,-0.049383,4526299.000000,67731251.000000,6508272540.000000,6632437350.000000,0.010175,31.497598,2014-09-30,2014-10-28,30.175652,2.758845,21.270070,2.362291,5.817898
sh601700,2014-12-19,15.600000,15.650000,15.300000,15.390000,-0.007737,2902494.000000,44768073.000000,6846364620.000000,6976979550.000000,0.006525,33.133846,2014-09-30,2014-10-28,31.743228,2.902162,22.375016,2.485008,6.120128
sh601700,2014-12-18,15.300000,15.640000,15.300000,15.510000,0.007797,3444177.000000,53286629.000000,6899747580.000000,7031380950.000000,0.007742,33.392202,2014-09-30,2014-10-28,31.990740,2.924791,22.549481,2.504384,6.167849
sh601700,2014-12-17,15.850000,15.850000,15.360000,15.390000,-0.031466,5837392.000000,90336416.000000,6846364620.000000,6976979550.000000,0.013122,33.133857,2014-09-30,2014-10-28,31.743238,2.902163,22.375023,2.485009,6.120130
sh601700,2014-12-16,16.080000,16.130000,15.800000,15.890000,-0.019136,5895762.000000,93727604.000000,7068793620.000000,7203652050.000000,0.013253,34.210319,2014-09-30,2014-10-28,32.774521,2.996449,23.101949,2.565742,6.318963
sh601700,2014-12-15,16.400000,16.440000,16.020000,16.200000,-0.017586,6291386.000000,101941605.000000,7206699600.000000,7344189000.000000,0.014142,34.877739,2014-09-30,2014-10-28,33.413930,3.054908,23.552653,2.615798,6.442242
sh601700,2014-12-12,15.750000,16.520000,15.550000,16.490000,0.046984,7393704.000000,118957761.000000,7335708420.000000,7475659050.000000,0.016620,35.502079,2014-09-30,2014-10-28,34.012067,3.109593,23.974264,2.662623,6.557563
sh601700,2014-12-11,15.340000,15.780000,15.160000,15.750000,0.026059,6253596.000000,96529966.000000,6917400000.000000,7140183750.000000,0.014239,33.908903,2014-09-30,2014-10-28,32.485756,2.970049,22.898405,2.543136,6.263289
sh601700,2014-12-10,15.050000,15.380000,15.010000,15.350000,0.015212,4816513.000000,73253172.000000,6741720000.000000,6958845750.000000,0.010967,33.047713,2014-09-30,2014-10-28,31.660709,2.894618,22.316850,2.478548,6.104219
sh601700,2014-12-09,15.450000,15.460000,15.030000,15.120000,-0.025773,7827800.000000,118718041.000000,6640704000.000000,6854576400.000000,0.017823,32.552524,2014-09-30,2014-10-28,31.186303,2.851245,21.982453,2.441409,6.012753
sh601700,2014-12-08,15.500000,15.870000,15.250000,15.520000,-0.001929,7218291.000000,112504184.000000,6816384000.000000,7035914400.000000,0.016435,33.413695,2014-09-30,2014-10-28,32.011331,2.926674,22.563995,2.505996,6.171819
sh601700,2014-12-05,16.110000,16.110000,15.380000,15.550000,-0.038937,8723251.000000,136314847.000000,6829560000.000000,7049514750.000000,0.019862,33.478275,2014-09-30,2014-10-28,32.073201,2.932330,22.607605,2.510840,6.183747
sh601700,2014-12-04,15.900000,16.300000,15.770000,16.180000,0.008728,7450767.000000,119578755.000000,7106256000.000000,7335122100.000000,0.016964,34.834631,2014-09-30,2014-10-28,33.372631,3.051132,23.523541,2.612565,6.434279
sh601700,2014-12-03,16.070000,16.290000,15.570000,16.040000,-0.001867,9531069.000000,150192620.000000,7044768000.000000,7271653800.000000,0.021701,34.533225,2014-09-30,2014-10-28,33.083875,3.024732,23.320004,2.589960,6.378606
sh601700,2014-12-02,15.850000,16.460000,15.780000,16.070000,0.003121,7885868.000000,127664674.000000,7057944000.000000,7285254150.000000,0.017955,34.597819,2014-09-30,2014-10-28,33.145758,3.030390,23.363624,2.594804,6.390538
sh601700,2014-12-01,17.020000,17.030000,16.000000,16.020000,-0.091322,16624813.000000,270609406.000000,7035984000.000000,7262586900.000000,0.037852,34.490175,2014-09-30,2014-10-28,33.042632,3.020962,23.290933,2.586731,6.370655
sh601700,2014-11-28,19.300000,19.300000,17.220000,17.630000,0.002844,28238800.000000,515175842.000000,7743096000.000000,7992472350.000000,0.064296,37.956432,2014-09-30,2014-10-28,36.363411,3.324568,25.631669,2.846697,7.010905
sh601700,2014-11-12,17.290000,17.850000,16.940000,17.580000,0.013256,7104834.000000,124151496.000000,7721136000.000000,7970068800.000000,0.016177,37.848790,2014-09-30,2014-10-28,36.260287,3.315139,25.558979,2.838624,6.991022
sh601700,2014-11-11,16.600000,17.810000,16.540000,17.350000,0.050242,15241644.000000,264680930.000000,7620120000.000000,7865796000.000000,0.034703,37.353630,2014-09-30,2014-10-28,35.785909,3.271769,25.224602,2.801488,6.899562
sh601700,2014-11-10,16.480000,16.580000,16.240000,16.520000,0.008547,3616716.000000,59396663.000000,7255584000.000000,7489507200.000000,0.008235,35.566689,2014-09-30,2014-10-28,34.073965,3.115252,24.017894,2.667469,6.569497
sh601700,2014-11-07,16.000000,16.590000,16.000000,16.380000,0.014870,5117159.000000,83981992.000000,7194096000.000000,7426036800.000000,0.011651,35.265277,2014-09-30,2014-10-28,33.785203,3.088852,23.814353,2.644863,6.513823
sh601700,2014-11-06,15.890000,16.250000,15.890000,16.140000,0.014456,2832456.000000,45627328.000000,7088688000.000000,7317230400.000000,0.006449,34.748565,2014-09-30,2014-10-28,33.290178,3.043594,23.465422,2.606110,6.418382
