code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh601186,2014-12-31,15.790000,16.250000,15.100000,15.260000,-0.020539,422936604.000000,6614990608.000000,156586606330.000000,156586606330.000000,0.041217,17.161247,2014-09-30,2014-10-31,17.369735,0.310190,-15.981574,2.167845,15.249546
sh601186,2014-12-30,15.100000,15.630000,14.710000,15.580000,0.007111,408316111.000000,6144035977.000000,159870204890.000000,159870204890.000000,0.039792,17.521113,2014-09-30,2014-10-31,17.733974,0.316694,-16.316703,2.213304,15.569324
sh601186,2014-12-29,14.690000,16.200000,14.610000,15.470000,0.034091,658934226.000000,10209111947.000000,158741467890.000000,158741467890.000000,0.064216,17.397400,2014-09-30,2014-10-31,17.608758,0.314458,-16.201494,2.197677,15.459392
sh601186,2014-12-26,14.300000,15.110000,13.920000,14.960000,0.088792,752639739.000000,11085830532.000000,153508232680.000000,153508232680.000000,0.073348,16.823858,2014-09-30,2014-10-31,17.028248,0.304091,-15.667377,2.125226,14.949741
sh601186,2014-12-25,12.600000,13.740000,12.360000,13.740000,0.100080,506202202.000000,6693276599.000000,140989513170.000000,140989513170.000000,0.049331,15.451857,2014-09-30,2014-10-31,15.639578,0.279292,-14.389688,1.951912,13.730575
sh601186,2014-12-24,13.500000,13.800000,12.440000,12.490000,-0.096237,415519237.000000,5387518808.000000,128162956300.000000,128162956300.000000,0.040494,14.046121,2014-09-30,2014-10-31,14.216764,0.253884,-13.080583,1.774336,12.481433
sh601186,2014-12-23,13.890000,15.250000,12.910000,13.820000,-0.036262,692587121.000000,9670390671.000000,141810412810.000000,141810412810.000000,0.067495,15.541819,2014-09-30,2014-10-31,15.730633,0.280918,-14.473466,1.963276,13.810516
sh601186,2014-12-22,14.340000,14.340000,14.240000,14.340000,0.099693,255684623.000000,3666251027.000000,147146260470.000000,147146260470.000000,0.024918,16.126602,2014-09-30,2014-10-31,16.322521,0.291488,-15.018051,2.037147,14.330156
sh601186,2014-12-19,13.040000,13.040000,13.040000,13.040000,0.100422,27163278.000000,354209145.000000,133806641320.000000,133806641320.000000,0.002647,14.664640,2014-09-30,2014-10-31,14.842798,0.265063,-13.656585,1.852469,13.031052
sh601186,2014-12-18,11.850000,11.850000,11.850000,11.850000,0.100279,10385070.000000,123063080.000000,121595759180.000000,121595759180.000000,0.001012,13.326378,2014-09-30,2014-10-31,13.488278,0.240874,-12.410316,1.683417,11.841868
sh601186,2014-12-17,10.770000,10.770000,10.770000,10.770000,0.100102,16398502.000000,176611867.000000,110513614040.000000,110513614040.000000,0.001598,12.111817,2014-09-30,2014-10-31,12.258961,0.218921,-11.279245,1.529991,10.762604
sh601186,2014-12-08,8.700000,9.790000,8.530000,9.790000,0.098765,381178253.000000,3583406149.000000,100457593450.000000,100457593450.000000,0.037147,11.009722,2014-09-30,2014-10-31,11.143477,0.199001,-10.252908,1.390772,9.783279
sh601186,2014-12-05,9.150000,9.150000,8.500000,8.910000,-0.029412,266822491.000000,2366524997.000000,91427697410.000000,91427697410.000000,0.026003,10.020088,2014-09-30,2014-10-31,10.141820,0.181113,-9.331302,1.265759,8.903886
sh601186,2014-12-04,8.870000,9.260000,8.780000,9.180000,0.037288,266501138.000000,2400969677.000000,94198233690.000000,94198233690.000000,0.025972,10.323730,2014-09-30,2014-10-31,10.449151,0.186601,-9.614071,1.304116,9.173703
