code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600835,2014-12-31,19.150000,19.220000,18.720000,18.760000,-0.015223,15334091.000000,289674234.000000,15130020670.000000,15130020670.000000,0.019013,87.993927,2014-09-30,2014-10-20,18.047250,0.919624,9.487973,3.081710,18.653627
sh600835,2014-12-30,19.000000,19.170000,18.680000,19.050000,0.004747,22085018.000000,419171356.000000,15363906920.000000,15363906920.000000,0.027384,89.354166,2014-09-30,2014-10-20,18.326230,0.933840,9.634642,3.129348,18.941981
sh600835,2014-12-29,18.060000,19.080000,18.050000,18.960000,0.044053,23890851.000000,448808107.000000,15291321530.000000,15291321530.000000,0.029623,88.932006,2014-09-30,2014-10-20,18.239647,0.929428,9.589122,3.114563,18.852488
sh600835,2014-12-26,18.280000,18.280000,17.950000,18.160000,-0.005476,8779908.000000,158789256.000000,14646118090.000000,14646118090.000000,0.010886,85.179589,2014-09-30,2014-10-20,17.470039,0.890211,9.184517,2.983146,18.057022
sh600835,2014-12-25,17.990000,18.490000,17.990000,18.260000,0.018973,9581937.000000,174865832.000000,14726768520.000000,14726768520.000000,0.011881,85.648601,2014-09-30,2014-10-20,17.566232,0.895113,9.235088,2.999572,18.156446
sh600835,2014-12-24,17.920000,18.040000,17.650000,17.920000,0.007307,7751532.000000,138392204.000000,14452557060.000000,14452557060.000000,0.009611,84.053847,2014-09-30,2014-10-20,17.239153,0.878446,9.063133,2.943721,17.818378
sh600835,2014-12-23,17.510000,18.300000,17.510000,17.790000,0.008503,10615513.000000,191275249.000000,14347711500.000000,14347711500.000000,0.013162,83.444121,2014-09-30,2014-10-20,17.114101,0.872074,8.997389,2.922367,17.689124
sh600835,2014-12-22,18.440000,18.550000,17.550000,17.640000,-0.041304,14705355.000000,262913600.000000,14226735850.000000,14226735850.000000,0.018233,82.740578,2014-09-30,2014-10-20,16.969806,0.864721,8.921529,2.897728,17.539981
sh600835,2014-12-19,19.000000,19.030000,18.140000,18.400000,-0.031069,14742268.000000,272116643.000000,14839679120.000000,14839679120.000000,0.018279,86.305333,2014-09-30,2014-10-20,17.700925,0.901976,9.305900,3.022572,18.295666
sh600835,2014-12-18,18.870000,19.070000,18.680000,18.990000,0.006359,14369136.000000,271177387.000000,15315516660.000000,15315516660.000000,0.017817,89.072734,2014-09-30,2014-10-20,18.268510,0.930898,9.604296,3.119491,18.882320
sh600835,2014-12-17,19.100000,19.200000,18.760000,18.870000,-0.018721,14432179.000000,273196670.000000,15218736140.000000,15218736140.000000,0.017895,88.509900,2014-09-30,2014-10-20,18.153074,0.925016,9.543608,3.099780,18.763007
sh600835,2014-12-16,19.120000,19.370000,18.740000,19.230000,0.004702,20247230.000000,386083637.000000,15509077690.000000,15509077690.000000,0.025105,90.198506,2014-09-30,2014-10-20,18.499402,0.942664,9.725683,3.158918,19.120970
sh600835,2014-12-15,18.600000,19.300000,18.600000,19.140000,0.029032,21620025.000000,412363210.000000,15436492300.000000,15436492300.000000,0.026807,89.776378,2014-09-30,2014-10-20,18.412825,0.938252,9.680167,3.144134,19.031484
sh600835,2014-12-12,18.510000,18.650000,18.400000,18.600000,0.004320,14032912.000000,260266741.000000,15000979980.000000,15000979980.000000,0.017400,87.243524,2014-09-30,2014-10-20,17.893345,0.911781,9.407061,3.055429,18.494550
sh600835,2014-12-11,17.900000,18.700000,17.790000,18.520000,0.032906,19540398.000000,358527801.000000,14936459640.000000,14936459640.000000,0.024229,86.868253,2014-09-30,2014-10-20,17.816378,0.907859,9.366597,3.042286,18.414998
sh600835,2014-12-10,17.500000,17.970000,17.300000,17.930000,0.021071,13333909.000000,236345355.000000,14460622100.000000,14460622100.000000,0.016533,84.100831,2014-09-30,2014-10-20,17.248790,0.878937,9.068199,2.945366,17.828338
sh600835,2014-12-09,18.400000,18.480000,17.460000,17.560000,-0.052348,21078480.000000,381311399.000000,14162215510.000000,14162215510.000000,0.026136,82.365311,2014-09-30,2014-10-20,16.892840,0.860799,8.881066,2.884585,17.460430
sh600835,2014-12-08,18.180000,18.730000,17.780000,18.530000,0.018692,25036891.000000,457332618.000000,14944524680.000000,14944524680.000000,0.031044,86.915145,2014-09-30,2014-10-20,17.825996,0.908349,9.371653,3.043929,18.424938
sh600835,2014-12-05,18.930000,18.930000,17.860000,18.190000,-0.036547,22758252.000000,416080361.000000,14670313220.000000,14670313220.000000,0.028218,85.320338,2014-09-30,2014-10-20,17.498906,0.891682,9.199693,2.988076,18.086859
sh600835,2014-12-04,18.580000,18.940000,18.500000,18.880000,0.013419,21255864.000000,399144442.000000,15226801180.000000,15226801180.000000,0.026356,88.556824,2014-09-30,2014-10-20,18.162698,0.925507,9.548668,3.101423,18.772954
sh600835,2014-12-03,18.500000,18.700000,18.240000,18.630000,0.004313,20005365.000000,369203298.000000,15025175110.000000,15025175110.000000,0.024805,87.384215,2014-09-30,2014-10-20,17.922200,0.913252,9.422231,3.060356,18.524375
sh600835,2014-12-02,18.450000,18.630000,18.210000,18.550000,0.004875,13803503.000000,254724362.000000,14960654770.000000,14960654770.000000,0.017115,87.008945,2014-09-30,2014-10-20,17.845234,0.909330,9.381767,3.047214,18.444823
sh600835,2014-12-01,18.790000,19.030000,18.200000,18.460000,-0.025858,17600732.000000,325666894.000000,14888069380.000000,14888069380.000000,0.021823,86.586835,2014-09-30,2014-10-20,17.758660,0.904918,9.336253,3.032431,18.355340
sh600835,2014-11-28,19.110000,19.280000,18.710000,18.950000,-0.017116,18018532.000000,342236927.000000,15283256490.000000,15283256490.000000,0.022342,88.885229,2014-09-30,2014-10-20,18.230053,0.928939,9.584078,3.112925,18.842572
sh600835,2014-11-27,19.030000,19.400000,18.600000,19.280000,0.014203,27859873.000000,527799167.000000,15549402900.000000,15549402900.000000,0.034544,90.433081,2014-09-30,2014-10-20,18.547512,0.945115,9.750976,3.167133,19.170697
sh600835,2014-11-26,18.650000,19.450000,18.600000,19.010000,0.023143,42190765.000000,806458888.000000,15331646740.000000,15331646740.000000,0.052313,89.166648,2014-09-30,2014-10-20,18.287771,0.931880,9.614422,3.122780,18.902229
sh600835,2014-11-25,17.760000,18.680000,17.730000,18.580000,0.047941,29367057.000000,538193899.000000,14984849890.000000,14984849890.000000,0.036413,87.149741,2014-09-30,2014-10-20,17.874110,0.910801,9.396949,3.052145,18.474670
sh600835,2014-11-24,17.550000,17.890000,17.460000,17.730000,0.018380,12872363.000000,227695017.000000,14299321240.000000,14299321240.000000,0.015961,83.162832,2014-09-30,2014-10-20,17.056409,0.869134,8.967059,2.912516,17.629494
sh600835,2014-11-21,17.320000,17.460000,17.230000,17.410000,0.009275,8539168.000000,148335550.000000,14041239860.000000,14041239860.000000,0.010588,81.661886,2014-09-30,2014-10-20,16.748570,0.853448,8.805219,2.859950,17.311312
sh600835,2014-11-20,17.210000,17.360000,17.100000,17.250000,-0.000579,4964646.000000,85494332.000000,13912199180.000000,13912199180.000000,0.006156,80.911433,2014-09-30,2014-10-20,16.594655,0.845605,8.724301,2.833668,17.152225
