code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sz002626,2014-12-31,23.730000,24.200000,23.520000,24.110000,0.016442,622895.000000,14852723.170000,6913442660.000000,6943680000.000000,0.002172,81.681643,2014-09-30,2014-10-29,37.718058,8.869277,40.137486,5.052004,13.160341
sz002626,2014-12-30,23.450000,23.800000,23.230000,23.720000,0.013675,858244.000000,20155218.380000,6801611780.000000,6831360000.000000,0.002993,80.360358,2014-09-30,2014-10-29,37.107929,8.725807,39.488221,4.970282,12.947459
sz002626,2014-12-29,24.360000,24.500000,23.090000,23.400000,-0.039409,1411219.000000,33347212.190000,6709853100.000000,6739200000.000000,0.004921,79.276255,2014-09-30,2014-10-29,36.607324,8.608092,38.955504,4.903231,12.772791
sz002626,2014-12-26,24.780000,24.790000,24.280000,24.360000,-0.016949,1248684.000000,30509358.910000,6985129130.000000,7015680000.000000,0.004355,82.528626,2014-09-30,2014-10-29,38.109168,8.961246,40.553685,5.104390,13.296805
sz002626,2014-12-25,24.970000,25.200000,24.490000,24.780000,-0.009196,1278735.000000,31807992.740000,7105562390.000000,7136640000.000000,0.004459,83.951520,2014-09-30,2014-10-29,38.766217,9.115748,41.252880,5.192396,13.526058
sz002626,2014-12-24,24.480000,25.500000,24.130000,25.010000,0.021650,809705.000000,20010063.350000,7171513930.000000,7202880000.000000,0.002824,84.730704,2014-09-30,2014-10-29,39.126020,9.200355,41.635762,5.240588,13.651598
sz002626,2014-12-23,24.920000,25.580000,24.000000,24.480000,-0.016867,1455007.000000,36129076.130000,7019538630.000000,7050240000.000000,0.005074,82.935157,2014-09-30,2014-10-29,38.296892,9.005388,40.753450,5.129534,13.362304
sz002626,2014-12-22,27.200000,27.380000,24.500000,24.900000,-0.072971,2926345.000000,74764540.590000,7139971890.000000,7171200000.000000,0.010205,84.358024,2014-09-30,2014-10-29,38.953928,9.159888,41.452631,5.217538,13.591553
sz002626,2014-12-19,26.590000,26.860000,26.000000,26.860000,0.015501,2737262.000000,72713390.060000,7701993770.000000,7735680000.000000,0.009546,90.998258,2014-09-30,2014-10-29,42.020183,9.880908,44.715571,5.628236,14.661411
sz002626,2014-12-18,26.000000,26.600000,25.470000,26.450000,0.017308,1766929.000000,46261917.040000,7584427970.000000,7617600000.000000,0.006162,89.609225,2014-09-30,2014-10-29,41.378770,9.730082,44.033016,5.542324,14.437613
