code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sz300245,2014-12-31,17.000000,17.480000,16.570000,17.480000,0.022820,5826287.000000,99576452.640000,1847477420.000000,3180773720.000000,0.055126,46.458294,2014-09-30,2014-10-23,48.919286,8.385576,74.500426,4.983780,11.308721
sz300245,2014-12-30,16.960000,17.340000,16.910000,17.090000,0.004703,3111630.000000,53199829.890000,1806257960.000000,3109806800.000000,0.029441,45.421769,2014-09-30,2014-10-23,47.827855,8.198487,72.838257,4.872587,11.056414
sz300245,2014-12-29,18.100000,18.100000,16.910000,17.010000,-0.056572,5806645.000000,99899378.480000,1797802690.000000,3095249480.000000,0.054940,45.209150,2014-09-30,2014-10-23,47.603973,8.160110,72.497302,4.849779,11.004659
sz300245,2014-12-26,18.100000,18.440000,17.900000,18.030000,-0.010971,4375183.000000,79082641.540000,1905607430.000000,3280855270.000000,0.041396,47.920086,2014-09-30,2014-10-23,50.458512,8.649425,76.844552,5.140593,11.664546
sz300245,2014-12-25,18.580000,18.600000,17.720000,18.230000,-0.032891,8807303.000000,160257853.410000,1926745620.000000,3317248570.000000,0.083331,48.451649,2014-09-30,2014-10-23,51.018233,8.745370,77.696966,5.197616,11.793937
sz300245,2014-12-24,18.660000,18.990000,18.600000,18.850000,0.015078,5366651.000000,100725417.140000,1992273990.000000,3430067770.000000,0.050777,50.099470,2014-09-30,2014-10-23,52.753343,9.042797,80.339409,5.374385,12.195044
sz300245,2014-12-23,18.740000,19.330000,18.010000,18.570000,-0.006952,2667547.000000,50062077.990000,1962680530.000000,3379117160.000000,0.025239,49.355291,2014-09-30,2014-10-23,51.969743,8.908475,79.146045,5.294553,12.013899
sz300245,2014-12-22,20.490000,20.500000,18.650000,18.700000,-0.097490,4643185.000000,89095449.800000,1976420350.000000,3402772800.000000,0.043932,49.700811,2014-09-30,2014-10-23,52.333566,8.970840,79.700120,5.331619,12.098004
sz300245,2014-12-19,21.410000,21.550000,20.500000,20.720000,-0.041628,3785514.000000,79061884.100000,2189916030.000000,3770345050.000000,0.035817,55.069541,2014-09-30,2014-10-23,57.986689,9.939879,88.309404,5.907545,13.404842
sz300245,2014-12-18,21.180000,21.680000,20.800000,21.620000,0.019811,4629060.000000,98957365.410000,2285037860.000000,3934114870.000000,0.043798,57.461550,2014-09-30,2014-10-23,60.505408,10.371629,92.145226,6.164146,13.987097
sz300245,2014-12-17,21.650000,21.650000,21.000000,21.200000,-0.028414,4390601.000000,93277805.930000,2240647670.000000,3857688950.000000,0.041542,56.345294,2014-09-30,2014-10-23,59.330021,10.170148,90.355199,6.044401,13.715381
